t_us,seq,ax,ay,az,gx,gy,gz,valid,t_imu,t_serial,missed
25459951,1728,-1.5641,-2.4482,1.9862,79.4067,-212.5244,-51.5137,1,10615,818,2442
25471634,1729,0.8304,0.6207,1.0778,-143.3105,0.2441,-52.6733,1,10681,973,2444
25483157,1730,1.4536,1.7772,-0.7515,-107.3608,65.6738,-85.2051,1,10658,808,2445
25494850,1731,0.6353,0.9237,-1.0444,65.0635,-93.5669,-21.7895,1,10696,969,2446
25506364,1732,-0.0754,-0.2950,0.6549,25.5127,-43.0908,17.2729,1,10630,856,2448
25518040,1733,-0.2731,-0.6050,1.9517,2.2583,-15.3198,22.3999,1,10685,963,2449
25529567,1734,-0.3569,-0.5048,1.6243,-10.4370,22.8271,18.4326,1,10652,818,2450
25541209,1735,0.1420,-0.1312,0.8916,-29.7241,76.2329,13.5498,1,10679,936,2452
25552836,1736,0.2283,-0.1074,0.9459,-28.9307,64.5142,9.8267,1,10693,906,2453
25564456,1737,0.1316,-0.1479,1.0409,-9.9487,-26.3672,6.6528,1,10647,944,2454
25576025,1738,0.0953,-0.1687,1.1366,-12.3901,-17.6392,6.8970,1,10636,907,2456
25587645,1739,0.1143,-0.1605,1.0745,-14.0381,8.7891,10.6201,1,10646,947,2457
25599206,1740,0.1799,-0.1816,0.9318,-14.6484,28.7476,17.2729,1,10649,883,2458
25610814,1741,0.2166,-0.2677,0.9365,-12.6343,25.6958,20.5078,1,10641,940,2460
25622433,1742,0.1255,-0.2422,0.9646,-8.5449,6.7139,16.9678,1,10690,900,2461
25633990,1743,0.0569,-0.2106,0.9612,-5.3711,-4.2114,5.8594,1,10632,897,2462
25645621,1744,0.0631,-0.2041,0.9635,-7.5684,6.8970,2.6245,1,10697,908,2464
25657182,1745,0.0631,-0.2041,0.9635,-7.5684,6.8970,2.6245,0,10641,892,2465
25660314,1746,0.0631,-0.2041,0.9635,-9.3384,15.3198,1.0376,0,2212,892,2465
25667801,1747,0.1288,-0.2117,0.9756,-9.9487,17.1509,0.0610,1,6471,988,2465
25679366,1748,0.1431,-0.1993,0.9821,-9.9487,14.1602,-0.5493,1,10645,891,2466
25690996,1749,0.1370,-0.1998,1.0018,-9.5215,10.3760,-0.0610,1,10703,901,2468
25702546,1750,0.1306,-0.2061,1.0245,-8.6060,8.2397,1.2207,1,10619,903,2469
25714184,1751,0.1243,-0.2031,1.0270,-7.8125,6.5918,3.0518,1,10672,938,2470
25725759,1752,0.1157,-0.1923,1.0051,-8.1177,6.0425,3.5400,1,10637,910,2472
25737369,1753,0.1085,-0.1882,0.9855,-8.5449,6.2866,4.0283,1,10686,895,2473
25748944,1754,0.1115,-0.1908,1.0121,-9.3384,7.7515,4.4556,1,10656,893,2474
25760567,1755,0.1160,-0.1763,1.0275,-10.6812,10.2539,4.8828,1,10704,891,2476
25772183,1756,0.1176,-0.1608,1.0310,-12.5732,12.8784,5.1880,1,10637,951,2477
25783729,1757,0.1270,-0.1567,1.0323,-17.7002,17.2729,5.3101,1,10681,809,2478
25795340,1758,0.1476,-0.1707,1.0437,-21.1792,18.5547,4.3945,1,10678,906,2480
25806976,1759,0.1637,-0.1809,1.0692,-28.1982,18.7378,2.4414,1,10696,913,2481
25818584,1760,0.2404,-0.1119,1.1459,-43.9453,17.3340,0.9766,1,10632,948,2482
25830156,1761,0.2909,-0.0612,1.2278,-71.5942,13.0615,3.2349,1,10661,884,2483
25841735,1762,0.2800,-0.0569,1.3965,-103.5767,5.6152,8.3008,1,10637,914,2485
25853358,1763,0.2135,-0.0885,1.5557,-141.4795,-3.0518,0.4272,1,10669,928,2486
25864932,1764,0.1969,-0.1290,1.5480,-129.9438,-9.2773,-0.1831,1,10643,903,2487
25876569,1765,0.2526,-0.1559,1.4496,-97.1069,-19.9585,6.3477,1,10701,908,2489
25888170,1766,0.2786,-0.1642,1.4712,-60.8520,-29.9072,8.8501,1,10629,944,2490
25899755,1767,0.2013,-0.0800,1.6378,-38.0859,-35.7056,3.1128,1,10670,886,2491
25911329,1768,0.1266,0.0298,1.8053,-31.1279,-34.3018,-6.5308,1,10641,905,2493
25922963,1769,0.1382,0.0671,1.8474,-15.8691,-28.9307,-15.9302,1,10672,935,2494
25934572,1770,0.1665,0.0068,1.8168,-0.6104,-37.9028,-14.2822,1,10641,941,2495
25946176,1771,0.1788,-0.0782,1.7418,12.2681,-53.4058,-14.9536,1,10666,911,2497
25957805,1772,0.1671,-0.0706,1.4568,17.8223,-72.0215,-21.0571,1,10628,972,2498
25969370,1773,0.1152,0.0356,1.3643,16.2354,-86.4258,-28.7476,1,10647,891,2499
25981000,1774,0.0581,0.1224,1.3207,12.0239,-90.6982,-31.0669,1,10639,963,2501
25992594,1775,0.0427,0.1188,1.2681,13.1836,-78.6743,-18.4326,1,10666,900,2502
26004223,1776,0.0640,0.0260,1.1797,23.4375,-71.0449,-13.0615,1,10644,956,2503
26015786,1777,0.0669,-0.0801,1.0747,34.9121,-65.5518,-10.9253,1,10637,899,2505
26027412,1778,0.0187,-0.1583,0.9266,38.4521,-60.9131,-10.8032,1,10651,948,2506
26039007,1779,0.0035,-0.1492,0.8866,32.7759,-54.6265,-11.9629,1,10667,901,2507
26050625,1780,-0.0062,-0.1281,0.8740,28.3813,-45.4102,-13.1226,1,10631,959,2509
26062202,1781,-0.0187,-0.1002,0.8661,46.5088,-3.2959,-11.3525,1,10645,906,2510
26073824,1782,-0.0205,-0.0548,0.8265,55.7861,21.9116,-10.3760,1,10649,944,2511
26085374,1783,0.0022,0.0059,0.7734,56.7627,33.0811,-9.1553,1,10656,838,2513
26097006,1784,0.0669,-0.0009,0.6603,49.4385,27.5879,-6.8970,1,10678,927,2514
26108629,1785,0.0668,-0.0363,0.5895,35.2173,9.7656,-6.0425,1,10691,904,2515
26120173,1786,0.0425,-0.0610,0.5691,19.5923,-11.2915,-6.9580,1,10622,894,2516
26131828,1787,0.0326,-0.0908,0.5719,22.0947,-28.8086,-4.1504,1,10706,921,2518
26143439,1788,0.0234,-0.1134,0.5289,36.8042,-29.6631,-1.5869,1,10641,941,2519
26155024,1789,-0.0033,-0.1204,0.4280,47.9736,-30.8838,0.7935,1,10646,912,2520
26166601,1790,-0.0245,-0.0688,0.3019,51.9409,-31.9214,2.8076,1,10637,912,2522
26178220,1791,-0.0385,-0.0330,0.3271,46.8750,-30.6396,4.8218,1,10703,888,2523
26189803,1792,-0.0225,-0.0413,0.2847,35.5225,-28.3203,7.0190,1,10635,921,2524
26201428,1793,-0.0013,-0.0695,0.1962,20.0806,-35.7666,7.2632,1,10678,919,2526
26213031,1794,-0.0039,-0.0922,0.1500,15.9302,-41.6870,6.0425,1,10643,932,2527
26224641,1795,-0.0195,-0.1129,0.1366,8.1177,-46.1426,5.4321,1,10676,906,2528
26236222,1796,-0.0629,-0.0812,0.0908,-0.5493,-48.3398,5.8594,1,10645,909,2530
26247846,1797,-0.0807,-0.0228,0.1064,-6.1035,-44.9219,8.6670,1,10699,896,2531
26259436,1798,-0.0935,0.0145,0.1250,-9.3994,-34.1187,15.3198,1,10632,930,2532
26271049,1799,-0.0879,0.0360,0.0806,-8.1787,-15.0757,30.9448,1,10669,916,2534
26282667,1800,-0.0549,0.0640,-0.0121,-6.4697,-18.0664,32.7148,1,10648,943,2535
26294253,1801,-0.0126,0.0712,-0.1115,-9.7656,-24.4141,27.3437,1,10641,917,2536
26305870,1802,-0.0760,0.0939,-0.2344,-17.9443,-27.5269,19.1650,1,10642,948,2538
26317472,1803,-0.1224,0.1227,-0.4069,-26.2451,-26.7334,16.3574,1,10654,920,2539
26329067,1804,-0.0615,0.1700,-0.7528,-33.2642,-30.2124,20.9351,1,10631,936,2540
26340676,1805,0.0988,0.2058,-1.2261,-37.1704,-75.8057,25.9399,1,10653,928,2542
26352270,1806,0.3522,0.2039,-1.8256,-50.5371,-103.2715,16.6626,1,10643,923,2543
26363871,1807,0.7717,0.1940,-2.7125,-85.9985,-141.3574,1.7090,1,10670,903,2544
26375497,1808,2.4586,0.7386,-4.0000,-123.6572,-216.7358,-13.5498,1,10641,957,2546
26387102,1809,3.1816,1.5427,-4.0000,-155.3955,-305.2368,-27.9541,1,10656,920,2547
26398727,1810,1.6962,1.9417,-1.7181,35.1562,321.3501,184.8755,1,10630,969,2548
26410303,1811,0.5001,1.0771,2.1957,361.6333,832.7026,297.9126,1,10612,937,2550
26421914,1812,0.4650,-0.8470,3.5502,420.8374,400.6347,130.6763,1,10638,944,2551
26433485,1813,-1.1438,-2.5956,2.4799,196.2890,-174.3164,-12.5122,1,10634,911,2552
26445151,1814,-0.1315,-0.2648,1.8925,-105.4687,-128.4790,-70.0684,1,10651,986,2553
26456648,1815,1.4475,1.6423,0.1873,-179.1992,39.8560,-111.2060,1,10612,828,2555
26468282,1816,1.0997,1.7419,-1.2433,52.3682,-136.9629,-33.8745,1,10658,949,2556
26479901,1817,-0.1136,0.3511,-0.6165,37.7197,-38.2690,20.5688,1,10653,937,2557
26491519,1818,-0.5422,-0.4858,1.1373,-12.8784,101.9897,24.3530,1,10635,957,2559
26503050,1819,-0.2814,-0.5723,1.9670,-26.4282,132.5684,13.4277,1,10624,849,2560
26514722,1820,0.2744,-0.2686,1.1213,-21.9727,88.5010,3.1128,1,10674,972,2561
26526301,1821,0.2655,-0.1373,0.8475,-13.0615,24.3530,-5.1270,1,10632,920,2563
26537886,1822,0.0717,-0.1101,0.8665,3.7842,-47.6685,-9.0942,1,10627,931,2564
26549504,1823,-0.0610,-0.1583,1.0266,-0.3662,-20.9351,-4.6387,1,10655,936,2565
26561078,1824,-0.0344,-0.2083,1.0809,-6.8970,19.3481,2.7466,1,10643,902,2567
26572719,1825,0.1091,-0.2426,1.0015,-11.6577,46.3867,10.0708,1,10685,930,2568
26584357,1826,0.2485,-0.2172,0.9678,-11.0474,43.0298,12.2681,1,10646,965,2569
26595915,1827,0.1559,-0.1763,0.9764,-5.4321,17.2729,9.2773,1,10627,903,2571
26607471,1828,0.0757,-0.1628,0.9496,0.1221,-6.6528,0.4272,1,10623,905,2572
26619049,1829,0.0814,-0.1564,0.9165,-3.7842,5.3101,-3.0518,1,10651,899,2573
26630691,1830,0.1227,-0.1418,0.9233,-7.5684,17.1509,-5.0659,1,10704,910,2575
26642343,1831,0.1505,-0.1389,0.9657,-8.5449,20.0806,-6.2256,1,10650,975,2576
26653942,1832,0.1537,-0.1171,0.9996,-7.0190,15.1978,-7.2021,1,10639,931,2577
26665537,1833,0.1350,-0.1317,1.0114,-4.0894,9.0332,-7.5684,1,10656,911,2579
26677099,1834,0.1090,-0.1719,1.0386,0.7935,4.5166,-6.2866,1,10617,918,2580
26688658,1835,0.0979,-0.1978,1.0343,1.7700,3.2959,-5.6152,1,10631,901,2581
26700315,1836,0.0979,-0.1978,1.0343,1.7700,3.2959,-5.6152,0,10713,916,2583
26705224,1837,0.1064,-0.2064,0.9810,1.8921,2.6245,-5.1880,1,2213,918,2583
26716749,1838,0.1132,-0.2139,0.9774,2.3193,3.8452,-5.0049,1,10605,892,2584
26728252,1839,0.1213,-0.2177,0.9806,3.3569,3.6621,-4.9438,1,10666,810,2585
26739872,1840,0.1139,-0.2134,0.9865,3.7842,2.7466,-4.4556,1,10642,920,2586
26751447,1841,0.0889,-0.2067,0.9966,3.1128,2.8076,-3.7842,1,10693,854,2588
26763042,1842,0.0813,-0.2040,1.0054,1.8921,4.8218,-3.2349,1,10685,882,2589
26774467,1843,0.1090,-0.2008,1.0090,0.7935,7.4463,-2.9907,1,10608,759,2590
26786028,1844,0.1285,-0.1902,1.0192,0.0000,9.3384,-3.0518,1,10655,878,2592
26797586,1845,0.1350,-0.1730,1.0177,-4.6997,11.9629,-2.5635,1,10671,859,2593
26809160,1846,0.1476,-0.1527,0.9899,-7.3853,13.9160,-1.5869,1,10608,937,2594
26820734,1847,0.1826,-0.1405,0.9562,-8.0566,15.1367,-0.6104,1,10613,888,2596
26832273,1848,0.2225,-0.1658,0.9620,-6.2866,14.5264,-0.1221,1,10620,892,2597
26843833,1849,0.2018,-0.1625,0.9774,-3.9673,12.5122,-0.0610,1,10616,916,2598
26855405,1850,0.1694,-0.1531,0.9917,-2.8076,10.0098,0.1221,1,10662,884,2600
26866945,1851,0.1360,-0.1539,1.0072,-2.5635,7.4463,0.1221,1,10626,886,2601
26878575,1852,0.1200,-0.1627,1.0137,-1.4038,8.1787,-0.3052,1,10716,885,2602
26890174,1853,0.1255,-0.1721,1.0095,0.6104,9.7046,-0.4883,1,10658,914,2603
26901768,1854,0.1714,-0.1829,0.9923,2.9907,10.6201,-0.4272,1,10687,879,2605
26913368,1855,0.1887,-0.1892,0.9753,5.7373,9.5825,-0.3662,1,10668,904,2606
26924997,1856,0.1871,-0.1963,0.9620,8.4229,6.5918,-0.3052,1,10706,897,2607
26936554,1857,0.1681,-0.1993,0.9678,10.4370,0.1831,0.3052,1,10642,886,2609
26948175,1858,0.1436,-0.1954,0.9874,10.4370,-1.4648,0.3662,1,10697,895,2610
26959783,1859,0.1290,-0.1857,1.0007,11.3525,-2.5024,0.0000,1,10672,908,2611
26971357,1860,0.1276,-0.1848,1.0010,13.3057,-3.3569,-0.9766,1,10689,858,2613
26983005,1861,0.1232,-0.1886,0.9998,14.4043,-3.3569,-2.0752,1,10692,928,2614
26994643,1862,0.1246,-0.1821,0.9951,13.0005,-1.4648,-2.6855,1,10699,911,2615
27006257,1863,0.1359,-0.1840,0.9838,2.9907,5.0659,-0.4272,1,10669,918,2617
27017803,1864,0.1559,-0.1960,0.9626,-4.5166,7.0801,1.1597,1,10660,858,2618
27029372,1865,0.1809,-0.2018,0.9514,-8.4229,7.2021,1.5869,1,10658,885,2619
27041007,1866,0.1881,-0.2100,0.9703,-7.6904,5.7983,1.0376,1,10721,886,2621
27052590,1867,0.1711,-0.2056,0.9713,-6.8970,4.2725,0.0000,1,10668,886,2622
27064176,1868,0.1613,-0.1873,0.9744,-8.8501,4.0894,-0.9766,1,10719,839,2623
27075825,1869,0.1630,-0.1665,0.9846,-7.9956,5.9204,-2.1362,1,10718,904,2625
27087468,1870,0.1788,-0.1404,1.0109,6.4087,4.1504,-2.1973,1,10718,897,2626
27099046,1871,0.1943,-0.1554,1.0027,17.3340,-0.8545,-1.0376,1,10672,860,2627
27110653,1872,0.2180,-0.1946,0.9625,14.7095,-4.4556,0.1831,1,10691,889,2629
27122252,1873,0.2384,-0.1787,0.9852,9.4604,-4.8218,2.6245,1,10666,905,2630
27133848,1874,0.2277,-0.1853,1.0033,9.7046,-4.6387,8.4229,1,10704,864,2631
27145437,1875,0.1935,-0.2043,1.0155,27.0386,-2.0752,19.4702,1,10676,884,2633
27157045,1876,0.1633,-0.2068,1.0297,42.7856,2.0142,17.1509,1,10699,880,2634
27168661,1877,0.1403,-0.1698,1.0582,67.6880,8.1177,9.7656,1,10679,910,2635
27180242,1878,0.1549,-0.1083,1.0637,101.7456,13.7939,2.4414,1,10684,870,2637
27191908,1879,0.1888,-0.1926,0.9933,131.5918,15.2588,-4.0894,1,10677,960,2638
27203492,1880,0.2152,-0.3024,0.9677,151.5503,9.9487,-19.1040,1,10656,900,2639
27215069,1881,0.2317,-0.3646,1.0116,169.7998,11.4746,-25.4517,1,10640,910,2640
27226752,1882,0.2432,-0.4113,1.0198,195.5566,15.3809,-31.4941,1,10710,945,2642
27238368,1883,0.2274,-0.4606,0.9414,209.8389,19.4702,-39.1846,1,10663,925,2643
27249874,1884,0.0707,-0.5012,0.8247,207.3974,23.1323,-45.8374,1,10653,825,2644
27261569,1885,0.0580,-0.5460,0.9072,206.7871,26.1230,-45.1050,1,10666,973,2646
27273146,1886,0.1499,-0.6412,0.9580,284.6680,37.4756,-28.5645,1,10658,861,2647
27284739,1887,0.2456,-0.7386,0.8552,311.4014,41.3208,-25.8789,1,10631,934,2648
27296365,1888,0.2487,-0.7491,0.7058,284.7290,36.8652,-18.4937,1,10677,922,2650
27307978,1889,0.1715,-0.6594,0.6561,224.6094,26.4282,-3.1128,1,10660,908,2651
27319496,1890,0.0732,-0.5901,0.7095,170.4101,16.5405,15.0146,1,10654,836,2652
27331180,1891,0.1542,-0.6598,0.6697,139.9536,11.1694,33.0811,1,10669,957,2654
27342732,1892,0.2250,-0.6838,0.6489,100.1587,12.0850,40.4663,1,10661,834,2655
27354360,1893,0.2350,-0.6443,0.6783,75.5005,16.5405,27.4048,1,10658,943,2656
27365998,1894,0.2350,-0.5964,0.7041,48.2788,18.4937,13.6719,1,10680,930,2658
27377644,1895,0.2405,-0.5532,0.6951,22.5830,14.7095,2.1973,1,10672,945,2659
27389161,1896,0.1853,-0.5314,0.7133,3.6621,7.8735,-6.7749,1,10647,813,2660
27400768,1897,0.1796,-0.5864,0.7546,-0.1221,0.4883,-8.8501,1,10654,925,2662
27412359,1898,0.2191,-0.7004,0.7618,46.9360,-8.5449,9.0942,1,10684,880,2663
27423959,1899,0.2532,-0.8110,0.7333,64.8193,-4.2725,8.2397,1,10661,911,2664
27435598,1900,0.2532,-0.8110,0.7333,64.8193,-4.2725,8.2397,0,10708,903,2666
27440246,1901,0.1910,-0.7197,0.6071,62.4390,2.8076,-2.8687,1,2197,900,2666
27451730,1902,0.1710,-0.6392,0.5823,45.4712,5.2490,-12.2681,1,10604,852,2667
27463357,1903,0.1874,-0.6279,0.5876,19.9585,1.3428,-6.8359,1,10650,950,2668
27474960,1904,0.2081,-0.6561,0.5841,20.6909,0.7324,4.3945,1,10665,911,2669
27486561,1905,0.2242,-0.7130,0.5916,19.2261,-0.3662,11.6577,1,10664,891,2671
27498129,1906,0.2460,-0.8917,0.6907,5.4932,-2.5024,10.5591,1,10654,887,2672
27509767,1907,0.2418,-0.8715,0.6759,-18.2495,-5.9204,6.6528,1,10681,928,2673
27521379,1908,0.2230,-0.7920,0.6595,-40.4663,-11.1084,4.8828,1,10680,905,2675
27532998,1909,0.2054,-0.7289,0.6807,-53.5278,-14.8926,8.3008,1,10636,955,2676
27544555,1910,0.1952,-0.7043,0.7080,-43.5791,-8.7280,10.3149,1,10660,869,2677
27556226,1911,0.1976,-0.7045,0.7155,-30.8228,-0.4883,10.1929,1,10743,900,2679
27567783,1912,0.2238,-0.7035,0.7063,-21.8506,7.0190,6.9580,1,10663,837,2680
27579401,1913,0.2313,-0.6660,0.7273,-17.5171,13.2446,0.0610,1,10665,924,2681
27591006,1914,0.2245,-0.6420,0.7444,-14.5874,17.9443,-10.0708,1,10683,896,2683
27602641,1915,0.2297,-0.6947,0.7141,-5.3711,17.7612,-23.6206,1,10646,961,2684
27614163,1916,0.2563,-0.7981,0.6664,2.5635,12.6343,-20.6909,1,10668,826,2685
27625857,1917,0.2506,-0.8160,0.6549,6.8359,8.0566,-16.4185,1,10736,901,2687
27637401,1918,0.1968,-0.6993,0.6677,4.5166,6.2866,-13.2446,1,10670,815,2688
27649046,1919,0.1969,-0.7191,0.6479,-4.3335,5.6152,-10.0708,1,10672,945,2689
27660639,1920,0.2113,-0.7311,0.6356,-34.9121,2.7466,-3.2959,1,10663,904,2691
27672234,1921,0.2249,-0.7225,0.6476,-50.9033,1.3428,-3.0518,1,10635,932,2692
27683851,1922,0.2300,-0.7067,0.6859,-61.4624,0.4883,-5.1880,1,10680,910,2693
27695490,1923,0.2294,-0.6858,0.7324,-64.6973,0.6104,-9.2163,1,10699,912,2695
27707042,1924,0.1904,-0.6228,0.7722,-65.8569,1.2817,-14.5874,1,10647,878,2696
27718661,1925,0.1848,-0.6144,0.7528,-71.8994,0.7324,-19.0430,1,10637,954,2697
27730294,1926,0.1912,-0.6570,0.7260,-88.9893,-2.6855,-19.6533,1,10683,922,2699
27741925,1927,0.1870,-0.6799,0.7252,-92.3462,1.7090,-20.9351,1,10659,928,2700
27753431,1928,0.1608,-0.6471,0.7556,-96.6186,8.0566,-24.8413,1,10665,814,2701
27765141,1929,0.1381,-0.6056,0.7770,-106.6284,10.8032,-30.3345,1,10701,952,2702
27776653,1930,0.2429,-0.7064,0.7043,-124.3286,5.8594,-35.4614,1,10641,842,2704
27788362,1931,0.3905,-0.8167,0.6810,-144.1650,-7.6904,-40.0391,1,10695,958,2705
27799914,1932,0.4403,-0.8737,0.6832,-169.5556,-50.2319,-45.1050,1,10638,887,2706
27811588,1933,0.3346,-0.7765,0.7366,-198.1201,-72.2656,-45.5322,1,10671,957,2708
27823181,1934,0.3346,-0.7765,0.7366,-198.1201,-72.2656,-45.5322,0,10624,941,2709
27826342,1935,0.3346,-0.7765,0.7366,-229.3701,-87.7685,-48.0347,0,2192,942,2709
27833778,1936,0.1227,-0.3784,0.9640,-241.9433,-96.1914,-48.4009,1,6436,954,2709
27845375,1937,-0.0706,-0.0411,1.1578,-232.9712,-100.5249,-41.6260,1,10627,943,2711
27856962,1938,-0.0663,0.0536,1.1514,-211.9751,-103.2715,-30.5786,1,10633,927,2712
27868593,1939,0.1228,-0.1638,1.0520,-196.1670,-108.7646,-27.1606,1,10646,957,2713
27880187,1940,0.2833,-0.4910,0.9697,-204.8950,-127.9297,-43.5181,1,10629,937,2714
27891780,1941,0.2064,-0.6876,0.9768,-180.7861,-125.9155,-37.6587,1,10624,940,2716
27903397,1942,-0.0499,-0.6171,1.0493,-124.5117,-110.7788,-23.1323,1,10629,960,2717
27915042,1943,-0.0662,-0.1311,0.9750,-59.3262,-89.3555,-14.0381,1,10617,982,2718
27926574,1944,-0.0319,-0.1454,0.8992,-9.5825,-73.9746,-12.7563,1,10616,888,2720
27938201,1945,-0.0406,-0.2312,0.8894,6.9580,-67.6270,-12.9395,1,10680,920,2721
27949769,1946,-0.0676,-0.2894,0.8929,-39.9780,-63.4155,-7.5073,1,10609,930,2722
27961343,1947,-0.1016,-0.2906,0.8766,-80.5664,-58.8989,-2.8076,1,10624,923,2724
27972944,1948,-0.1324,-0.2410,0.8479,-115.2344,-49.1943,2.6855,1,10624,930,2725
27984508,1949,-0.1447,-0.1536,0.8586,-114.8682,-31.9214,4.4556,1,10658,849,2726
27996141,1950,-0.1456,-0.1990,0.9313,-56.0303,-7.7515,-3.7842,1,10696,910,2728
28007697,1951,-0.0986,-0.2643,1.0110,35.4004,17.7002,-21.9116,1,10644,885,2729
28019340,1952,0.0135,-0.2859,1.0756,205.7495,51.6357,-75.3784,1,10672,942,2730
28030865,1953,0.0238,-0.2958,1.1250,246.3989,58.2886,-93.0786,1,10663,834,2732
28042595,1954,-0.3726,-0.2948,1.0693,164.3066,29.2358,-60.6079,1,10699,974,2733
28054206,1955,-0.2346,-0.3632,0.9801,34.6069,-26.2451,-0.7935,1,10638,947,2734
28065771,1956,0.1615,-0.3093,0.9132,-31.4331,-67.1997,20.2637,1,10637,899,2736
28077281,1957,0.1071,-0.2616,0.9252,-42.1143,-79.5898,5.8594,1,10650,833,2737
28088948,1958,-0.1074,-0.3464,0.9508,-18.6768,-48.2178,-4.6387,1,10730,910,2738
28100552,1959,-0.1973,-0.4338,0.9951,-30.8838,-35.5225,1.3428,1,10678,898,2740
28112170,1960,-0.1229,-0.4360,1.0399,-52.0630,-40.8325,8.5449,1,10677,913,2741
28123747,1961,0.0548,-0.3448,1.0254,-70.3125,-61.3403,15.6860,1,10668,851,2742
28135421,1962,0.0272,-0.2748,0.9720,-80.4443,-81.5430,19.1040,1,10685,961,2744
28146958,1963,-0.0024,-0.0228,0.7533,-96.3745,-90.2710,17.3340,1,10627,853,2745
28158623,1964,-0.1360,0.1460,0.7567,-98.8769,-46.4478,7.3242,1,10681,956,2746
28170171,1965,-0.2905,-0.0739,1.0931,-35.3394,-7.8125,-0.1831,1,10635,855,2747
28181801,1966,-0.2805,-0.3412,1.3099,0.9155,-4.8218,-7.4463,1,10677,925,2749
28193358,1967,-0.2162,-0.3347,1.3282,-0.1831,-44.2505,-14.4043,1,10661,868,2750
28205027,1968,-0.2690,-0.2622,1.2404,-9.2163,-106.4453,-19.8975,1,10690,951,2751
28216544,1969,-0.3182,-0.2284,1.1362,-8.9111,-164.6118,-21.2402,1,10630,830,2753
28228215,1970,-0.3679,-0.2292,1.0852,13.2446,-233.2153,-14.8926,1,10707,937,2754
28239763,1971,-0.4171,-0.2603,1.0878,21.4844,-257.7515,-18.7988,1,10659,862,2755
28251413,1972,-0.4268,-0.2568,1.0770,22.2168,-283.9966,-28.8696,1,10632,961,2757
28262935,1973,-0.3802,-0.1261,0.8085,20.4468,-310.1196,-36.4990,1,10660,833,2758
28274638,1974,-0.4968,-0.0701,0.6531,17.2119,-329.5288,-35.2783,1,10693,954,2759
28286179,1975,-0.6969,-0.0436,0.5959,9.8877,-335.0830,-24.7192,1,10632,852,2761
28297843,1976,-0.8857,-0.0292,0.6252,-10.4370,-307.5562,4.6387,1,10682,954,2762
28309426,1977,-1.0034,0.0183,0.6544,-12.9395,-276.7334,12.0850,1,10638,918,2763
28321004,1978,-0.9697,0.0635,0.5955,-6.6528,-238.2202,14.4043,1,10611,939,2765
28332524,1979,-0.5159,-0.1068,0.4678,3.5400,-205.2612,9.8877,1,10674,819,2766
28344150,1980,-0.4304,-0.2366,0.5322,13.8550,-186.0962,-3.9673,1,10662,908,2767
28355789,1981,-0.5417,-0.3313,0.5931,26.0010,-175.5371,-28.5645,1,10730,851,2769
28367439,1982,-0.7972,-0.3569,0.5211,18.9209,-175.2319,-79.3457,1,10683,939,2770
28378953,1983,-1.0005,-0.2091,0.4448,-18.4937,-202.4536,-79.0405,1,10652,835,2771
