t_us, seq, ax, ay, az, gx, gy, gz, valid, t_imu_us, t_serial_us, missed
2283538922,450166,-0.0264,-0.0098,1.0249,-0.0610,0.4272,-0.1221,1,483,796,3397
2283543928,450167,-0.0273,-0.0098,1.0244,-0.1221,0.4272,-0.1221,1,472,843,3397
2283548923,450168,-0.0283,-0.0093,1.0229,-0.1831,0.4883,-0.1221,1,488,871,3397
2283553929,450169,-0.0298,-0.0103,1.0210,-0.1221,0.3662,-0.2441,1,481,849,3397
2283558926,450170,-0.0293,-0.0107,1.0205,-0.1221,0.3052,-0.2441,1,479,847,3397
2283563922,450171,-0.0278,-0.0098,1.0210,-0.0610,0.3662,-0.1831,1,493,845,3397
2283568946,450172,-0.0254,-0.0112,1.0220,-0.1221,0.3052,-0.1221,1,466,875,3397
2283573929,450173,-0.0254,-0.0137,1.0234,-0.0610,0.4272,-0.0610,1,466,870,3397
2283578924,450174,-0.0269,-0.0137,1.0239,-0.2441,0.3052,-0.1221,1,466,876,3397
2283583923,450175,-0.0283,-0.0117,1.0220,-0.0610,0.3662,-0.0610,1,484,864,3397
2283588929,450176,-0.0298,-0.0103,1.0205,-0.0610,0.4272,-0.1221,1,466,876,3397
2283593924,450177,-0.0298,-0.0103,1.0220,-0.0610,0.3052,-0.0610,1,470,861,3397
2283598930,450178,-0.0288,-0.0103,1.0220,0.0000,0.4883,-0.1221,1,479,858,3397
2283603928,450179,-0.0293,-0.0107,1.0200,-0.0610,0.4272,-0.1221,1,477,826,3397
2283608924,450180,-0.0293,-0.0112,1.0200,0.0610,0.3052,-0.1221,1,481,872,3397
2283613936,450181,-0.0293,-0.0112,1.0215,0.0000,0.2441,-0.1221,1,468,852,3397
2283618922,450182,-0.0298,-0.0122,1.0225,-0.1221,0.2441,-0.0610,1,478,813,3397
2283623929,450183,-0.0293,-0.0132,1.0229,0.0610,0.0000,-0.1831,1,511,858,3397
2283628926,450184,-0.0273,-0.0132,1.0225,0.0610,0.0000,-0.1221,1,483,729,3397
2283633925,450185,-0.0264,-0.0122,1.0215,0.0610,0.0610,0.0000,1,464,799,3397
2283638930,450186,-0.0269,-0.0117,1.0215,0.0610,0.0610,-0.0610,1,490,800,3397
2283643929,450187,-0.0269,-0.0112,1.0225,0.1221,0.1831,-0.1831,1,473,843,3397
2283648928,450188,-0.0269,-0.0103,1.0229,0.0000,0.3662,-0.1221,1,483,851,3397
2283653930,450189,-0.0283,-0.0093,1.0229,-0.0610,0.3662,-0.1221,1,488,801,3397
2283658922,450190,-0.0288,-0.0112,1.0229,0.0000,0.4272,-0.0610,1,475,847,3397
2283663928,450191,-0.0273,-0.0127,1.0234,-0.0610,0.4272,-0.0610,1,493,809,3397
2283668923,450192,-0.0278,-0.0122,1.0254,-0.1831,0.3662,-0.1831,1,466,877,3397
2283673930,450193,-0.0283,-0.0122,1.0259,-0.1221,0.3052,-0.1831,1,466,888,3397
2283678923,450194,-0.0264,-0.0107,1.0249,0.0000,0.4883,-0.1221,1,483,879,3397
2283683927,450195,-0.0264,-0.0103,1.0229,-0.0610,0.5493,-0.1831,1,465,774,3397
2283688928,450196,-0.0283,-0.0122,1.0215,-0.1221,0.5493,-0.1831,1,484,868,3397
2283693924,450197,-0.0293,-0.0127,1.0215,0.0610,0.4272,-0.2441,1,468,911,3397
2283698924,450198,-0.0298,-0.0122,1.0225,0.0000,0.5493,-0.2441,1,479,868,3397
2283703925,450199,-0.0303,-0.0142,1.0225,0.0610,0.5493,-0.1221,1,482,835,3397
2283708927,450200,-0.0293,-0.0142,1.0215,0.2441,0.3052,-0.1831,1,481,871,3397
2283713931,450201,-0.0293,-0.0127,1.0215,0.0000,0.4272,-0.2441,1,482,859,3397
2283718952,450202,-0.0298,-0.0117,1.0210,0.2441,0.3052,-0.1831,1,480,814,3397
2283723931,450203,-0.0293,-0.0107,1.0195,0.3662,0.2441,-0.2441,1,478,857,3397
2283728927,450204,-0.0283,-0.0098,1.0205,0.3662,0.2441,-0.1831,1,511,866,3397
2283733924,450205,-0.0288,-0.0098,1.0225,0.1221,0.3052,-0.1831,1,492,880,3397
2283738929,450206,-0.0288,-0.0107,1.0225,0.1831,0.2441,-0.1831,1,465,851,3397
2283743925,450207,-0.0283,-0.0127,1.0215,0.3662,0.3052,-0.3052,1,489,819,3397
2283748930,450208,-0.0288,-0.0122,1.0215,0.4272,0.3052,-0.3052,1,478,847,3397
2283753925,450209,-0.0273,-0.0112,1.0239,0.3052,0.1221,-0.1831,1,475,847,3397
2283758926,450210,-0.0273,-0.0112,1.0239,0.2441,0.1221,-0.3052,1,489,849,3397
2283763924,450211,-0.0283,-0.0112,1.0220,0.3662,0.0610,-0.1831,1,476,851,3397
2283768926,450212,-0.0288,-0.0112,1.0205,0.3662,0.0000,-0.3052,1,493,855,3397
2283773926,450213,-0.0288,-0.0117,1.0215,0.4272,0.0610,-0.4272,1,466,832,3397
2283778926,450214,-0.0288,-0.0117,1.0220,0.4272,0.0000,-0.3052,1,466,881,3397
2283783922,450215,-0.0293,-0.0103,1.0225,0.4883,-0.1221,-0.2441,1,484,831,3397
2283788929,450216,-0.0308,-0.0093,1.0210,0.4883,-0.0610,-0.4272,1,465,863,3397
2283793924,450217,-0.0322,-0.0112,1.0181,0.4883,-0.1831,-0.3662,1,484,858,3397
2283798926,450218,-0.0317,-0.0132,1.0200,0.4883,-0.4272,-0.3662,1,467,911,3397
2283803930,450219,-0.0278,-0.0122,1.0239,0.4883,-0.3052,-0.4272,1,468,871,3397
2283808922,450220,-0.0259,-0.0098,1.0244,0.5493,-0.0610,-0.4272,1,469,879,3397
2283813929,450221,-0.0288,-0.0083,1.0225,0.3662,-0.0610,-0.4272,1,481,875,3397
2283818929,450222,-0.0317,-0.0083,1.0190,0.4883,-0.3052,-0.4272,1,477,862,3397
2283823954,450223,-0.0298,-0.0098,1.0190,0.4883,-0.3662,-0.3052,1,480,859,3397
2283828927,450224,-0.0264,-0.0107,1.0225,0.6714,-0.3662,-0.2441,1,473,852,3397
2283833928,450225,-0.0254,-0.0093,1.0239,0.6104,-0.2441,-0.3662,1,511,861,3397
2283838927,450226,-0.0264,-0.0083,1.0234,0.6104,-0.1221,-0.3662,1,490,875,3397
2283843928,450227,-0.0283,-0.0088,1.0229,0.5493,-0.1831,-0.4883,1,466,799,3397
2283848927,450228,-0.0288,-0.0093,1.0234,0.5493,-0.1221,-0.4272,1,487,814,3397
2283853925,450229,-0.0283,-0.0098,1.0239,0.5493,-0.1221,-0.4883,1,484,851,3397
2283858927,450230,-0.0278,-0.0098,1.0244,0.4883,-0.1221,-0.4883,1,491,849,3397
2283863924,450231,-0.0278,-0.0098,1.0215,0.4883,-0.2441,-0.4883,1,475,845,3397
2283868929,450232,-0.0283,-0.0103,1.0181,0.5493,-0.2441,-0.4272,1,486,848,3397
2283873928,450233,-0.0283,-0.0098,1.0181,0.6104,-0.3052,-0.4272,1,486,851,3397
2283878922,450234,-0.0283,-0.0083,1.0205,0.7324,-0.4272,-0.4883,1,493,839,3397
2283883922,450235,-0.0288,-0.0088,1.0229,0.5493,-0.5493,-0.6104,1,466,880,3397
2283888924,450236,-0.0283,-0.0088,1.0244,0.5493,-0.3052,-0.4272,1,466,879,3397
2283893930,450237,-0.0288,-0.0093,1.0239,0.5493,-0.2441,-0.4272,1,465,878,3397
2283898926,450238,-0.0298,-0.0093,1.0220,0.5493,-0.2441,-0.4883,1,472,874,3397
2283903930,450239,-0.0303,-0.0088,1.0195,0.4883,-0.4883,-0.4883,1,466,876,3397
2283908925,450240,-0.0293,-0.0098,1.0200,0.5493,-0.4883,-0.4883,1,482,898,3397
2283913930,450241,-0.0269,-0.0103,1.0234,0.6104,-0.6104,-0.3662,1,465,861,3397
2283918929,450242,-0.0254,-0.0093,1.0259,0.4883,-0.4883,-0.4272,1,467,863,3397
2283923931,450243,-0.0259,-0.0088,1.0259,0.5493,-0.4883,-0.4883,1,470,872,3397
2283928926,450244,-0.0273,-0.0103,1.0239,0.5493,-0.6104,-0.4272,1,475,856,3397
2283933926,450245,-0.0283,-0.0098,1.0225,0.6714,-0.6104,-0.4883,1,476,861,3397
2283938923,450246,-0.0269,-0.0093,1.0225,0.6714,-0.4883,-0.4883,1,510,852,3397
2283943924,450247,-0.0244,-0.0093,1.0244,0.4883,-0.4883,-0.4883,1,471,872,3397
2283948927,450248,-0.0229,-0.0088,1.0259,0.4272,-0.4883,-0.4883,1,494,873,3397
