seq,t,dt,work,missed,,,
1255,14508546,4998,8,0,,,
1256,14513548,5002,8,0,,,
1257,14518552,5004,9,0,,,
1258,14523554,5002,9,0,,,
1259,14528552,4998,26,0,,,
1260,14533548,4996,9,0,,,
1261,14538548,5000,9,0,,,
1262,14543548,5000,9,0,,,
1263,14548554,5006,9,0,,,
1264,14553552,4998,9,0,,,
1265,14558552,5000,9,0,,,
1266,14563549,4997,9,0,,,
1267,14568548,4999,9,0,,,
1268,14573554,5006,9,0,,,
1269,14578551,4997,9,0,,,
1270,14583546,4995,8,0,,,
1271,14588550,5004,9,0,,,
1272,14593546,4996,35,0,,,
1273,14598554,5008,9,0,,,
1274,14603551,4997,9,0,,,
1275,14608551,5000,8,0,,,
1276,14613548,4997,9,0,,,
1277,14618546,4998,9,0,,,
1278,14623546,5000,9,0,,,
1279,14628546,5000,26,0,,,
1280,14633552,5006,8,0,,,
1281,14638547,4995,9,0,,,
1282,14643554,5007,9,0,,,
1283,14648550,4996,9,0,,,
1284,14653551,5001,9,0,,,
1285,14658554,5003,9,0,,,
1286,14663554,5000,9,0,,,
1287,14668546,4992,9,0,,,
1288,14673549,5003,9,0,,,
1289,14678551,5002,9,0,,,
1290,14683550,4999,9,0,,,
1291,14688546,4996,8,0,,,
1292,14693578,5032,9,0,,,
1293,14698550,4972,8,0,,,
1294,14703548,4998,9,0,,,
1295,14708547,4999,8,0,,,
1296,14713551,5004,9,0,,,
1297,14718546,4995,9,0,,,
1298,14723548,5002,9,0,,,
1299,14728554,5006,9,0,,,
1300,14733552,4998,9,0,,,
1301,14738547,4995,9,0,,,
1302,14743553,5006,9,0,,,
1303,14748550,4997,9,0,,,
1304,14753551,5001,9,0,,,
1305,14758553,5002,9,0,,,
1306,14763554,5001,8,0,,,
1307,14768548,4994,9,0,,,
1308,14773549,5001,9,0,,,
1309,14778550,5001,9,0,,,
1310,14783550,5000,9,0,,,
1311,14788552,5002,9,0,,,
1312,14793569,5017,9,0,,,
1313,14798549,4980,9,0,,,
1314,14803554,5005,8,0,,,
1315,14808548,4994,9,0,,,
1316,14813551,5003,9,0,,,
1317,14818546,4995,9,0,,,
1318,14823553,5007,9,0,,,
1319,14828552,4999,9,0,,,
1320,14833549,4997,9,0,,,
1321,14838550,5001,9,0,,,
1322,14843550,5000,9,0,,,
1323,14848553,5003,9,0,,,
1324,14853548,4995,8,0,,,
1325,14858550,5002,9,0,,,
1326,14863553,5003,8,0,,,
1327,14868549,4996,9,0,,,
1328,14873547,4998,8,0,,,
1329,14878546,4999,9,0,,,
1330,14883549,5003,9,0,,,
1331,14888550,5001,8,0,,,
1332,14893560,5010,9,0,,,
1333,14898551,4991,9,0,,,
1334,14903552,5001,9,0,,,
1335,14908553,5001,9,0,,,
1336,14913546,4993,9,0,,,
1337,14918549,5003,9,0,,,
1338,14923551,5002,8,0,,,
1339,14928550,4999,8,0,,,
1340,14933549,4999,9,0,,,
1341,14938549,5000,9,0,,,
1342,14943554,5005,9,0,,,
1343,14948554,5000,9,0,,,
1344,14953552,4998,9,0,,,
1345,14958548,4996,8,0,,,
1346,14963552,5004,8,0,,,
1347,14968549,4997,8,0,,,
1348,14973550,5001,9,0,,,
1349,14978548,4998,9,0,,,
1350,14983546,4998,9,0,,,
1351,14988550,5004,9,0,,,
1352,14993553,5003,9,0,,,
1353,14998576,5023,9,0,,,
1354,15003547,4971,9,0,,,
1355,15008552,5005,9,0,,,
1356,15013551,4999,9,0,,,
1357,15018551,5000,9,0,,,
1358,15023547,4996,9,0,,,
1359,15028551,5004,8,0,,,
1360,15033549,4998,9,0,,,
1361,15038554,5005,9,0,,,
1362,15043554,5000,9,0,,,
1363,15048546,4992,9,0,,,
1364,15053550,5004,9,0,,,
1365,15058553,5003,9,0,,,
1366,15063551,4998,9,0,,,
1367,15068549,4998,9,0,,,
1368,15073547,4998,9,0,,,
1369,15078546,4999,9,0,,,
1370,15083548,5002,9,0,,,
1371,15088554,5006,9,0,,,
1372,15093546,4992,9,0,,,
1373,15098549,5003,8,0,,,
1374,15103551,5002,9,0,,,
1375,15108547,4996,9,0,,,
1376,15113547,5000,9,0,,,
1377,15118548,5001,9,0,,,
1378,15123550,5002,9,0,,,
1379,15128550,5000,9,0,,,
1380,15133548,4998,8,0,,,
1381,15138558,5010,9,0,,,
1382,15143546,4988,9,0,,,
1383,15148551,5005,9,0,,,
1384,15153551,5000,9,0,,,
1385,15158554,5003,9,0,,,
1386,15163555,5001,9,0,,,
1387,15168546,4991,8,0,,,
1388,15173546,5000,8,0,,,
1389,15178553,5007,8,0,,,
1390,15183548,4995,9,0,,,
1391,15188547,4999,8,0,,,
1392,15193553,5006,9,0,,,
1393,15198554,5001,8,0,,,
1394,15203553,4999,9,0,,,
1395,15208552,4999,9,0,,,
1396,15213569,5017,9,0,,,
1397,15218546,4977,9,0,,,
1398,15223548,5002,9,0,,,
1399,15228547,4999,9,0,,,
1400,15233551,5004,9,0,,,
1401,15238546,4995,9,0,,,
1402,15243553,5007,9,0,,,
1403,15248554,5001,9,0,,,
1404,15253546,4992,9,0,,,
1405,15258546,5000,9,0,,,
1406,15263552,5006,9,0,,,
1407,15268555,5003,9,0,,,
1408,15273555,5000,9,0,,,
1409,15278550,4995,9,0,,,
1410,15283550,5000,9,0,,,
1411,15288553,5003,9,0,,,
1412,15293550,4997,9,0,,,
1413,15298553,5003,9,0,,,
1414,15303551,4998,9,0,,,
1415,15308548,4997,9,0,,,
1416,15313552,5004,8,0,,,
1417,15318578,5026,9,0,,,
1418,15323549,4971,9,0,,,
1419,15328555,5006,9,0,,,
1420,15333552,4997,9,0,,,
1421,15338552,5000,8,0,,,
1422,15343547,4995,8,0,,,
1423,15348554,5007,9,0,,,
1424,15353555,5001,9,0,,,
1425,15358549,4994,9,0,,,
1426,15363547,4998,9,0,,,
1427,15368550,5003,9,0,,,
1428,15373553,5003,9,0,,,
1429,15378549,4996,9,0,,,
1430,15383549,5000,9,0,,,
1431,15388552,5003,9,0,,,
1432,15393550,4998,9,0,,,
1433,15398547,4997,9,0,,,
1434,15403546,4999,9,0,,,
1435,15408547,5001,9,0,,,
1436,15413551,5004,9,0,,,
1437,15418549,4998,9,0,,,
1438,15423566,5017,9,0,,,
1439,15428552,4986,9,0,,,
1440,15433549,4997,9,0,,,
1441,15438551,5002,8,0,,,
1442,15443552,5001,8,0,,,
1443,15448548,4996,9,0,,,
1444,15453546,4998,9,0,,,
1445,15458548,5002,26,0,,,
1446,15463550,5002,9,0,,,
1447,15468551,5001,8,0,,,
1448,15473548,4997,9,0,,,
1449,15478552,5004,9,0,,,
1450,15483553,5001,9,0,,,
1451,15488547,4994,9,0,,,
1452,15493546,4999,9,0,,,
1453,15498554,5008,8,0,,,
1454,15503552,4998,9,0,,,
1455,15508553,5001,9,0,,,
1456,15513550,4997,9,0,,,
1457,15518547,4997,9,0,,,
1458,15523547,5000,9,0,,,
1459,15528573,5026,9,0,,,
1460,15533553,4980,9,0,,,
1461,15538550,4997,9,0,,,
1462,15543548,4998,9,0,,,
1463,15548553,5005,9,0,,,
1464,15553547,4994,9,0,,,
1465,15558546,4999,9,0,,,
1466,15563547,5001,25,0,,,
1467,15568555,5008,9,0,,,
1468,15573547,4992,9,0,,,
1469,15578554,5007,8,0,,,
1470,15583551,4997,8,0,,,
1471,15588548,4997,9,0,,,
1472,15593549,5001,9,0,,,
1473,15598547,4998,8,0,,,
1474,15603548,5001,9,0,,,
1475,15608552,5004,9,0,,,
1476,15613555,5003,9,0,,,
1477,15618547,4992,9,0,,,
1478,15623554,5007,9,0,,,
1479,15628550,4996,9,0,,,
1480,15633550,5000,9,0,,,
1481,15638553,5003,9,0,,,
1482,15643551,4998,9,0,,,
1483,15648548,4997,8,0,,,
1484,15653552,5004,9,0,,,
1485,15658550,4998,9,0,,,
1486,15663548,4998,9,0,,,
1487,15668549,5001,8,0,,,
1488,15673549,5000,9,0,,,
1489,15678551,5002,8,0,,,
1490,15683549,4998,9,0,,,
1491,15688554,5005,9,0,,,
1492,15693547,4993,9,0,,,
1493,15698553,5006,9,0,,,
1494,15703553,5000,9,0,,,
1495,15708547,4994,9,0,,,
1496,15713547,5000,9,0,,,
1497,15718547,5000,9,0,,,
1498,15723550,5003,9,0,,,
1499,15728550,5000,8,0,,,
1500,15733553,5003,9,0,,,
1501,15738575,5022,9,0,,,
1502,15743547,4972,36,0,,,
1503,15748548,5001,8,0,,,
1504,15753547,4999,9,0,,,
1505,15758552,5005,9,0,,,
1506,15763553,5001,9,0,,,
1507,15768553,5000,9,0,,,
1508,15773548,4995,9,0,,,
1509,15778549,5001,9,0,,,
1510,15783547,4998,9,0,,,
1511,15788546,4999,9,0,,,
1512,15793553,5007,8,0,,,
1513,15798546,4993,9,0,,,
1514,15803547,5001,9,0,,,
1515,15808554,5007,9,0,,,
1516,15813547,4993,9,0,,,
1517,15818550,5003,9,0,,,
1518,15823546,4996,9,0,,,
1519,15828554,5008,9,0,,,
1520,15833548,4994,8,0,,,
1521,15838560,5012,9,0,,,
1522,15843548,4988,8,0,,,
1523,15848552,5004,9,0,,,
1524,15853552,5000,8,0,,,
1525,15858551,4999,9,0,,,
1526,15863552,5001,9,0,,,
1527,15868549,4997,8,0,,,
1528,15873552,5003,9,0,,,
1529,15878553,5001,9,0,,,
1530,15883551,4998,9,0,,,
1531,15888553,5002,9,0,,,
1532,15893552,4999,9,0,,,
1533,15898554,5002,9,0,,,
1534,15903553,4999,9,0,,,
1535,15908553,5000,9,0,,,
1536,15913550,4997,9,0,,,
1537,15918552,5002,8,0,,,
1538,15923546,4994,9,0,,,
1539,15928548,5002,9,0,,,
1540,15933549,5001,9,0,,,
1541,15938559,5010,9,0,,,
1542,15943581,5022,9,0,,,
1543,15948547,4966,9,0,,,
1544,15953548,5001,9,0,,,
1545,15958551,5003,9,0,,,
1546,15963547,4996,9,0,,,
1547,15968553,5006,9,0,,,
1548,15973552,4999,9,0,,,
1549,15978551,4999,8,0,,,
1550,15983548,4997,8,0,,,
1551,15988554,5006,9,0,,,
1552,15993546,4992,9,0,,,
1553,15998548,5002,9,0,,,
1554,16003546,4998,8,0,,,
1555,16008550,5004,9,0,,,
1556,16013552,5002,9,0,,,
1557,16018552,5000,9,0,,,
1558,16023550,4998,9,0,,,
1559,16028552,5002,9,0,,,
1560,16033551,4999,9,0,,,
1561,16038567,5016,9,0,,,
1562,16043547,4980,9,0,,,
1563,16048548,5001,9,0,,,
1564,16053547,4999,9,0,,,
1565,16058550,5003,9,0,,,
1566,16063551,5001,9,0,,,
1567,16068563,5012,9,0,,,
1568,16073550,4987,9,0,,,
1569,16078553,5003,9,0,,,
1570,16083551,4998,9,0,,,
1571,16088549,4998,8,0,,,
1572,16093551,5002,9,0,,,
1573,16098546,4995,8,0,,,
1574,16103552,5006,9,0,,,
1575,16108549,4997,8,0,,,
1576,16113548,4999,9,0,,,
1577,16118553,5005,9,0,,,
1578,16123553,5000,9,0,,,
1579,16128550,4997,9,0,,,
1580,16133546,4996,9,0,,,
1581,16138552,5006,8,0,,,
1582,16143554,5002,8,0,,,
1583,16148552,4998,9,0,,,
1584,16153554,5002,9,0,,,
1585,16158546,4992,9,0,,,
1586,16163550,5004,8,0,,,
1587,16168550,5000,9,0,,,
1588,16173553,5003,26,0,,,
1589,16178550,4997,9,0,,,
1590,16183547,4997,9,0,,,
1591,16188548,5001,8,0,,,
1592,16193550,5002,9,0,,,
1593,16198553,5003,9,0,,,
1594,16203553,5000,9,0,,,
1595,16208555,5002,9,0,,,
1596,16213550,4995,9,0,,,
1597,16218555,5005,9,0,,,
1598,16223552,4997,9,0,,,
1599,16228552,5000,9,0,,,
1600,16233549,4997,9,0,,,
1601,16238554,5005,9,0,,,
1602,16243546,4992,9,0,,,
1603,16248546,5000,9,0,,,
1604,16253546,5000,9,0,,,
1605,16258554,5008,9,0,,,
1606,16263546,4992,9,0,,,
1607,16268549,5003,9,0,,,
1608,16273566,5017,9,0,,,
1609,16278549,4983,9,0,,,
1610,16283550,5001,9,0,,,
1611,16288547,4997,9,0,,,
1612,16293548,5001,9,0,,,
1613,16298552,5004,8,0,,,
1614,16303547,4995,9,0,,,
1615,16308547,5000,9,0,,,
1616,16313552,5005,9,0,,,
1617,16318551,4999,9,0,,,
1618,16323549,4998,9,0,,,
1619,16328548,4999,9,0,,,
1620,16333550,5002,8,0,,,
1621,16338554,5004,9,0,,,
1622,16343554,5000,9,0,,,
1623,16348577,5023,9,0,,,
1624,16353551,4974,8,0,,,
1625,16358554,5003,9,0,,,
1626,16363552,4998,9,0,,,
1627,16368550,4998,9,0,,,
1628,16373546,4996,9,0,,,
1629,16378547,5001,26,0,,,
1630,16383548,5001,9,0,,,
1631,16388551,5003,9,0,,,
1632,16393551,5000,9,0,,,
1633,16398547,4996,8,0,,,
1634,16403549,5002,9,0,,,
1635,16408553,5004,9,0,,,
1636,16413549,4996,9,0,,,
1637,16418552,5003,9,0,,,
1638,16423552,5000,9,0,,,
1639,16428554,5002,9,0,,,
1640,16433549,4995,9,0,,,
1641,16438553,5004,9,0,,,
1642,16443551,4998,9,0,,,
1643,16448551,5000,9,0,,,
1644,16453552,5001,35,0,,,
1645,16458547,4995,9,0,,,
1646,16463548,5001,9,0,,,
1647,16468546,4998,9,0,,,
1648,16473553,5007,9,0,,,
1649,16478567,5014,9,0,,,
1650,16483554,4987,9,0,,,
1651,16488552,4998,8,0,,,
1652,16493553,5001,9,0,,,
1653,16498551,4998,9,0,,,
1654,16503548,4997,9,0,,,
1655,16508549,5001,9,0,,,
1656,16513551,5002,9,0,,,
1657,16518551,5000,9,0,,,
1658,16523550,4999,9,0,,,
1659,16528554,5004,9,0,,,
1660,16533549,4995,9,0,,,
1661,16538546,4997,8,0,,,
1662,16543555,5009,9,0,,,
1663,16548553,4998,9,0,,,
1664,16553576,5023,9,0,,,
1665,16558552,4976,9,0,,,
1666,16563549,4997,9,0,,,
1667,16568553,5004,8,0,,,
1668,16573548,4995,9,0,,,
1669,16578547,4999,9,0,,,
1670,16583552,5005,25,0,,,
1671,16588552,5000,9,0,,,
1672,16593551,4999,9,0,,,
1673,16598550,4999,9,0,,,
1674,16603554,5004,9,0,,,
1675,16608547,4993,9,0,,,
1676,16613550,5003,9,0,,,
1677,16618547,4997,9,0,,,
1678,16623550,5003,9,0,,,
1679,16628547,4997,9,0,,,
1680,16633551,5004,9,0,,,
1681,16638550,4999,9,0,,,
1682,16643550,5000,9,0,,,
1683,16648550,5000,9,0,,,
1684,16653553,5003,8,0,,,
1685,16658550,4997,35,0,,,
1686,16663547,4997,8,0,,,
1687,16668546,4999,9,0,,,
1688,16673546,5000,9,0,,,
1689,16678548,5002,8,0,,,
1690,16683552,5004,9,0,,,
1691,16688549,4997,8,0,,,
1692,16693553,5004,9,0,,,
1693,16698547,4994,9,0,,,
1694,16703554,5007,9,0,,,
1695,16708546,4992,9,0,,,
1696,16713547,5001,9,0,,,
1697,16718548,5001,8,0,,,
1698,16723546,4998,9,0,,,
1699,16728546,5000,9,0,,,
1700,16733551,5005,9,0,,,
1701,16738548,4997,9,0,,,
1702,16743549,5001,9,0,,,
1703,16748547,4998,9,0,,,
1704,16753548,5001,9,0,,,
1705,16758577,5029,9,0,,,
1706,16763551,4974,9,0,,,
1707,16768552,5001,8,0,,,
1708,16773555,5003,9,0,,,
1709,16778546,4991,9,0,,,
1710,16783554,5008,9,0,,,
1711,16788548,4994,9,0,,,
1712,16793547,4999,9,0,,,
1713,16798551,5004,9,0,,,
1714,16803549,4998,9,0,,,
1715,16808548,4999,9,0,,,
1716,16813554,5006,9,0,,,
1717,16818548,4994,9,0,,,
1718,16823554,5006,8,0,,,
1719,16828553,4999,9,0,,,
1720,16833547,4994,9,0,,,
1721,16838547,5000,9,0,,,
1722,16843553,5006,9,0,,,
1723,16848554,5001,9,0,,,
1724,16853546,4992,9,0,,,
1725,16858567,5021,8,0,,,
1726,16863554,4987,9,0,,,
1727,16868549,4995,9,0,,,
1728,16873554,5005,9,0,,,
1729,16878550,4996,9,0,,,
1730,16883548,4998,9,0,,,
1731,16888553,5005,9,0,,,
1732,16893549,4996,9,0,,,
1733,16898552,5003,9,0,,,
1734,16903547,4995,9,0,,,
1735,16908552,5005,9,0,,,
1736,16913553,5001,9,0,,,
1737,16918548,4995,9,0,,,
1738,16923546,4998,9,0,,,
1739,16928553,5007,9,0,,,
1740,16933552,4999,8,0,,,
1741,16938548,4996,9,0,,,
1742,16943550,5002,9,0,,,
1743,16948552,5002,9,0,,,
1744,16953547,4995,8,0,,,
1745,16958565,5018,9,0,,,
1746,16963550,4985,9,0,,,
1747,16968549,4999,9,0,,,
1748,16973551,5002,9,0,,,
1749,16978553,5002,8,0,,,
1750,16983549,4996,9,0,,,
1751,16988555,5006,26,0,,,
1752,16993549,4994,9,0,,,
1753,16998554,5005,9,0,,,
1754,17003548,4994,8,0,,,
1755,17008548,5000,9,0,,,
1756,17013547,4999,8,0,,,
1757,17018552,5005,9,0,,,
1758,17023551,4999,9,0,,,
1759,17028548,4997,9,0,,,
1760,17033546,4998,9,0,,,
1761,17038550,5004,9,0,,,
1762,17043551,5001,9,0,,,
1763,17048551,5000,9,0,,,
1764,17053555,5004,9,0,,,
1765,17058546,4991,8,0,,,
1766,17063551,5005,35,0,,,
1767,17068550,4999,9,0,,,
1768,17073554,5004,9,0,,,
1769,17078551,4997,9,0,,,
1770,17083555,5004,9,0,,,
1771,17088564,5009,9,0,,,
1772,17093546,4982,9,0,,,
1773,17098549,5003,8,0,,,
1774,17103547,4998,9,0,,,
1775,17108548,5001,9,0,,,
1776,17113549,5001,9,0,,,
1777,17118550,5001,8,0,,,
1778,17123549,4999,9,0,,,
1779,17128551,5002,9,0,,,
1780,17133549,4998,9,0,,,
1781,17138553,5004,9,0,,,
1782,17143549,4996,9,0,,,
1783,17148552,5003,8,0,,,
1784,17153546,4994,8,0,,,
1785,17158550,5004,8,0,,,
1786,17163565,5015,9,0,,,
1787,17168553,4988,9,0,,,
1788,17173547,4994,9,0,,,
1789,17178548,5001,9,0,,,
1790,17183553,5005,9,0,,,
1791,17188551,4998,8,0,,,
1792,17193546,4995,9,0,,,
1793,17198548,5002,9,0,,,
1794,17203552,5004,9,0,,,
1795,17208547,4995,9,0,,,
1796,17213554,5007,9,0,,,
1797,17218550,4996,9,0,,,
1798,17223547,4997,8,0,,,
1799,17228546,4999,9,0,,,
1800,17233553,5007,9,0,,,
1801,17238546,4993,9,0,,,
1802,17243547,5001,8,0,,,
1803,17248547,5000,9,0,,,
1804,17253552,5005,9,0,,,
1805,17258547,4995,8,0,,,
1806,17263551,5004,8,0,,,
1807,17268550,4999,36,0,,,
1808,17273546,4996,9,0,,,
1809,17278548,5002,9,0,,,
1810,17283553,5005,9,0,,,
1811,17288554,5001,9,0,,,
1812,17293546,4992,26,0,,,
1813,17298550,5004,9,0,,,
1814,17303548,4998,8,0,,,
1815,17308547,4999,9,0,,,
1816,17313546,4999,9,0,,,
1817,17318549,5003,9,0,,,
1818,17323547,4998,9,0,,,
1819,17328548,5001,9,0,,,
1820,17333546,4998,9,0,,,
1821,17338550,5004,9,0,,,
1822,17343549,4999,9,0,,,
1823,17348552,5003,9,0,,,
1824,17353551,4999,9,0,,,
1825,17358551,5000,9,0,,,
1826,17363551,5000,8,0,,,
1827,17368569,5018,9,0,,,
1828,17373552,4983,8,0,,,
1829,17378553,5001,8,0,,,
1830,17383546,4993,9,0,,,
1831,17388552,5006,9,0,,,
1832,17393553,5001,8,0,,,
1833,17398550,4997,26,0,,,
1834,17403549,4999,9,0,,,
1835,17408551,5002,9,0,,,
1836,17413548,4997,9,0,,,
1837,17418552,5004,9,0,,,
1838,17423547,4995,9,0,,,
1839,17428554,5007,9,0,,,
1840,17433552,4998,9,0,,,
1841,17438550,4998,9,0,,,
1842,17443548,4998,8,0,,,
1843,17448551,5003,9,0,,,
1844,17453550,4999,9,0,,,
1845,17458547,4997,9,0,,,
1846,17463548,5001,9,0,,,
1847,17468553,5005,9,0,,,
1848,17473547,4994,9,0,,,
1849,17478552,5005,9,0,,,
1850,17483548,4996,9,0,,,
1851,17488551,5003,8,0,,,
1852,17493550,4999,9,0,,,
1853,17498551,5001,9,0,,,
1854,17503549,4998,9,0,,,
1855,17508549,5000,9,0,,,
1856,17513548,4999,9,0,,,
1857,17518548,5000,9,0,,,
1858,17523550,5002,8,0,,,
1859,17528555,5005,9,0,,,
1860,17533546,4991,9,0,,,
1861,17538546,5000,9,0,,,
1862,17543546,5000,8,0,,,
1863,17548547,5001,9,0,,,
1864,17553546,4999,8,0,,,
1865,17558548,5002,9,0,,,
1866,17563546,4998,8,0,,,
1867,17568552,5006,9,0,,,
1868,17573549,4997,8,0,,,
1869,17578577,5028,8,0,,,
1870,17583554,4977,9,0,,,
1871,17588552,4998,9,0,,,
1872,17593547,4995,9,0,,,
1873,17598555,5008,9,0,,,
1874,17603550,4995,9,0,,,
1875,17608548,4998,9,0,,,
1876,17613549,5001,9,0,,,
1877,17618546,4997,8,0,,,
1878,17623553,5007,8,0,,,
1879,17628555,5002,9,0,,,
1880,17633554,4999,9,0,,,
1881,17638551,4997,9,0,,,
1882,17643555,5004,9,0,,,
1883,17648550,4995,9,0,,,
1884,17653551,5001,8,0,,,
1885,17658548,4997,9,0,,,
1886,17663553,5005,9,0,,,
1887,17668553,5000,9,0,,,
1888,17673549,4996,9,0,,,
1889,17678547,4998,9,0,,,
1890,17683546,4999,36,0,,,
1891,17688548,5002,9,0,,,
1892,17693555,5007,8,0,,,
1893,17698554,4999,9,0,,,
1894,17703548,4994,9,0,,,
1895,17708559,5011,9,0,,,
1896,17713551,4992,8,0,,,
1897,17718552,5001,9,0,,,
1898,17723548,4996,9,0,,,
1899,17728552,5004,9,0,,,
1900,17733547,4995,9,0,,,
1901,17738548,5001,9,0,,,
1902,17743551,5003,9,0,,,
1903,17748551,5000,9,0,,,
1904,17753550,4999,9,0,,,
1905,17758554,5004,9,0,,,
1906,17763546,4992,8,0,,,
1907,17768552,5006,9,0,,,
1908,17773548,4996,9,0,,,
1909,17778549,5001,9,0,,,
1910,17783548,4999,8,0,,,
1911,17788577,5029,9,0,,,
1912,17793555,4978,36,0,,,
1913,17798546,4991,9,0,,,
1914,17803551,5005,9,0,,,
1915,17808550,4999,9,0,,,
1916,17813553,5003,9,0,,,
1917,17818554,5001,9,0,,,
1918,17823549,4995,9,0,,,
1919,17828555,5006,8,0,,,
1920,17833548,4993,9,0,,,
1921,17838552,5004,9,0,,,
1922,17843548,4996,9,0,,,
1923,17848546,4998,9,0,,,
1924,17853548,5002,8,0,,,
1925,17858552,5004,9,0,,,
1926,17863551,4999,8,0,,,
1927,17868552,5001,9,0,,,
1928,17873555,5003,9,0,,,
1929,17878548,4993,9,0,,,
1930,17883548,5000,9,0,,,
1931,17888566,5018,9,0,,,
1932,17893547,4981,9,0,,,
1933,17898548,5001,9,0,,,
1934,17903550,5002,8,0,,,
1935,17908548,4998,9,0,,,
1936,17913548,5000,9,0,,,
1937,17918550,5002,9,0,,,
1938,17923553,5003,9,0,,,
1939,17928554,5001,8,0,,,
1940,17933550,4996,9,0,,,
1941,17938553,5003,9,0,,,
1942,17943555,5002,9,0,,,
1943,17948547,4992,9,0,,,
1944,17953547,5000,9,0,,,
1945,17958553,5006,9,0,,,
1946,17963547,4994,9,0,,,
1947,17968550,5003,9,0,,,
1948,17973552,5002,9,0,,,
1949,17978546,4994,9,0,,,
1950,17983553,5007,9,0,,,
1951,17988546,4993,9,0,,,
1952,17993552,5006,36,0,,,
1953,17998547,4995,9,0,,,
1954,18003549,5002,9,0,,,
1955,18008550,5001,9,0,,,
1956,18013548,4998,9,0,,,
1957,18018551,5003,8,0,,,
1958,18023554,5003,9,0,,,
1959,18028554,5000,9,0,,,
1960,18033550,4996,9,0,,,
1961,18038552,5002,9,0,,,
1962,18043549,4997,9,0,,,
1963,18048551,5002,8,0,,,
1964,18053554,5003,9,0,,,
1965,18058552,4998,9,0,,,
1966,18063550,4998,9,0,,,
1967,18068553,5003,9,0,,,
1968,18073547,4994,8,0,,,
1969,18078554,5007,8,0,,,
1970,18083553,4999,9,0,,,
1971,18088552,4999,9,0,,,
1972,18093566,5014,9,0,,,
1973,18098551,4985,9,0,,,
1974,18103549,4998,9,0,,,
1975,18108551,5002,9,0,,,
1976,18113550,4999,9,0,,,
1977,18118550,5000,9,0,,,
1978,18123549,4999,8,0,,,
1979,18128547,4998,9,0,,,
1980,18133547,5000,9,0,,,
1981,18138549,5002,9,0,,,
1982,18143549,5000,9,0,,,
1983,18148547,4998,9,0,,,
1984,18153554,5007,9,0,,,
1985,18158553,4999,8,0,,,
1986,18163551,4998,8,0,,,
1987,18168546,4995,9,0,,,
1988,18173551,5005,9,0,,,
1989,18178554,5003,9,0,,,
1990,18183553,4999,9,0,,,
1991,18188551,4998,9,0,,,
1992,18193548,4997,9,0,,,
1993,18198556,5008,9,0,,,
1994,18203555,4999,9,0,,,
1995,18208555,5000,9,0,,,
1996,18213551,4996,9,0,,,
1997,18218547,4996,9,0,,,
1998,18223567,5020,9,0,,,
1999,18228546,4979,9,0,,,
2000,18233554,5008,9,0,,,
2001,18238548,4994,9,0,,,
2002,18243550,5002,9,0,,,
2003,18248553,5003,9,0,,,
2004,18253550,4997,9,0,,,
2005,18258552,5002,9,0,,,
2006,18263550,4998,9,0,,,
2007,18268547,4997,9,0,,,
2008,18273550,5003,9,0,,,
2009,18278550,5000,9,0,,,
2010,18283552,5002,9,0,,,
2011,18288552,5000,9,0,,,
2012,18293554,5002,9,0,,,
2013,18298549,4995,9,0,,,
2014,18303580,5031,9,0,,,
2015,18308552,4972,8,0,,,
2016,18313554,5002,8,0,,,
2017,18318552,4998,9,0,,,
2018,18323549,4997,9,0,,,
2019,18328548,4999,26,0,,,
2020,18333547,4999,9,0,,,
2021,18338547,5000,9,0,,,
2022,18343554,5007,9,0,,,
2023,18348548,4994,9,0,,,
2024,18353553,5005,9,0,,,
2025,18358553,5000,9,0,,,
2026,18363554,5001,9,0,,,
2027,18368550,4996,9,0,,,
2028,18373555,5005,9,0,,,
2029,18378554,4999,9,0,,,
2030,18383550,4996,9,0,,,
2031,18388546,4996,9,0,,,
2032,18393554,5008,9,0,,,
2033,18398552,4998,9,0,,,
2034,18403553,5001,8,0,,,
2035,18408552,4999,9,0,,,
2036,18413552,5000,9,0,,,
2037,18418549,4997,9,0,,,
2038,18423548,4999,8,0,,,
2039,18428551,5003,9,0,,,
2040,18433553,5002,9,0,,,
2041,18438548,4995,9,0,,,
2042,18443551,5003,9,0,,,
2043,18448555,5004,9,0,,,
2044,18453549,4994,9,0,,,
2045,18458546,4997,9,0,,,
2046,18463554,5008,9,0,,,
2047,18468548,4994,9,0,,,
2048,18473552,5004,9,0,,,
2049,18478553,5001,9,0,,,
2050,18483553,5000,9,0,,,
2051,18488552,4999,9,0,,,
2052,18493554,5002,9,0,,,
2053,18498546,4992,9,0,,,
2054,18503548,5002,9,0,,,
2055,18508553,5005,9,0,,,
2056,18513552,4999,8,0,,,
2057,18518553,5001,9,0,,,
2058,18523547,4994,9,0,,,
2059,18528551,5004,8,0,,,
2060,18533560,5009,8,0,,,
2061,18538551,4991,9,0,,,
2062,18543549,4998,9,0,,,
2063,18548553,5004,9,0,,,
2064,18553549,4996,9,0,,,
2065,18558553,5004,9,0,,,
2066,18563547,4994,9,0,,,
2067,18568550,5003,9,0,,,
2068,18573547,4997,8,0,,,
2069,18578546,4999,9,0,,,
2070,18583548,5002,9,0,,,
2071,18588546,4998,9,0,,,
2072,18593555,5009,9,0,,,
2073,18598550,4995,9,0,,,
2074,18603548,4998,9,0,,,
2075,18608554,5006,9,0,,,
2076,18613560,5006,9,0,,,
