t_us,seq,ax,ay,az,gx,gy,gz,t_imu_us,t_serial_us,missed
19182344,320,0.0166,-0.2539,0.6777,248.2300,-99.8535,-215.6982,464,953,0
19187357,321,-0.0356,-0.2886,0.6768,248.8403,-103.8208,-217.5293,464,939,0
19192345,322,-0.0874,-0.3169,0.6646,249.9389,-101.5015,-219.0552,463,998,0
19197350,323,-0.1113,-0.3613,0.6699,249.8779,-100.6470,-219.8486,504,919,0
19202344,324,-0.1152,-0.4121,0.7134,249.2065,-104.4922,-217.2851,487,934,0
19207344,325,-0.0854,-0.4771,0.7803,247.8027,-108.5815,-209.6557,472,921,0
19212344,326,-0.0381,-0.5332,0.8257,244.6899,-109.1309,-197.3877,489,839,0
19217348,327,-0.0176,-0.5591,0.8540,240.3564,-108.8257,-183.3496,484,915,0
19222346,328,-0.0220,-0.5630,0.8647,238.0981,-110.5347,-172.3022,489,930,0
19227343,329,-0.0293,-0.5728,0.8599,238.6474,-113.4033,-165.2222,483,936,0
19232344,330,-0.0459,-0.5815,0.8730,238.4643,-115.1733,-160.0952,471,964,0
19237350,331,-0.0576,-0.5703,0.9185,237.5488,-114.0137,-155.8838,490,904,0
19242344,332,-0.0503,-0.5581,0.9570,238.8916,-109.2529,-152.8931,462,930,0
19247343,333,-0.0479,-0.5620,0.9717,240.1123,-103.0884,-150.7568,462,927,0
19252347,334,-0.0522,-0.5859,0.9648,239.4409,-97.5952,-148.4375,463,949,0
19257347,335,-0.0723,-0.5952,0.9604,235.5957,-92.7734,-145.2026,462,964,0
19262350,336,-0.1099,-0.5728,0.9619,230.0415,-88.5620,-141.2354,462,957,0
19267342,337,-0.1509,-0.4990,0.9595,225.0366,-84.9609,-137.4512,479,920,0
19272350,338,-0.1777,-0.4634,0.9639,224.2431,-81.0547,-137.3291,462,953,0
19277344,339,-0.1763,-0.4990,0.9648,226.0132,-74.8291,-138.8550,480,959,0
19282345,340,-0.1597,-0.5615,0.9590,226.2573,-66.2842,-137.5122,477,942,0
19287374,341,-0.1289,-0.6177,0.9385,222.2290,-57.0679,-133.1787,463,965,0
19292346,342,-0.1157,-0.6411,0.9229,215.3931,-49.0112,-128.2349,464,1000,0
19297343,343,-0.1387,-0.6558,0.9224,209.7168,-44.4946,-123.7183,478,947,0
19302346,344,-0.1826,-0.6782,0.9146,204.7729,-39.4287,-119.2017,491,948,0
19307345,345,-0.2031,-0.6890,0.8926,196.0449,-31.0059,-115.2954,491,910,0
19312345,346,-0.2100,-0.7109,0.8936,186.8896,-22.2778,-112.6099,472,832,0
19317350,347,-0.2124,-0.7339,0.9102,177.5513,-12.9395,-110.4736,477,904,0
19322343,348,-0.2095,-0.7627,0.9390,166.6260,-2.1973,-108.2764,485,903,0
19327342,349,-0.1958,-0.7778,0.9683,155.2734,10.3149,-104.9805,484,937,0
19332351,350,-0.1753,-0.7739,0.9648,148.3765,23.3154,-100.6470,489,926,0
19337350,351,-0.1719,-0.7778,0.9268,148.3154,34.0576,-96.8018,462,926,0
19342347,352,-0.1738,-0.7803,0.8828,152.8931,41.6260,-93.8110,462,942,0
19347342,353,-0.1763,-0.7974,0.8457,159.4849,46.9360,-90.9424,462,950,0
19352346,354,-0.1919,-0.8184,0.8188,163.8183,51.0864,-87.5244,462,950,0
19357350,355,-0.2041,-0.7896,0.7930,165.5273,54.0161,-83.0688,462,931,0
19362344,356,-0.1924,-0.7407,0.7495,169.0674,55.3589,-79.4067,479,959,0
19367345,357,-0.1650,-0.7271,0.7021,174.7436,54.5654,-77.6367,462,947,0
19372342,358,-0.1489,-0.7192,0.6558,179.5654,52.1240,-76.1719,480,952,0
19377347,359,-0.1567,-0.6875,0.6201,183.4106,48.5840,-74.4019,470,917,0
19382357,360,-0.1772,-0.6865,0.6167,188.7817,44.4336,-72.8149,470,949,0
19387344,361,-0.1841,-0.7222,0.6836,191.8335,41.8091,-71.0449,471,998,0
19392344,362,-0.1826,-0.7935,0.7515,190.1245,43.5791,-66.5894,492,936,0
19397342,363,-0.2021,-0.8643,0.7798,182.6782,46.7529,-58.2275,501,915,0
19402345,364,-0.2153,-0.8794,0.7734,171.6919,47.4853,-49.4995,479,824,0
19407347,365,-0.1978,-0.8745,0.7334,164.9780,45.6543,-42.5415,489,841,0
19412345,366,-0.1777,-0.8926,0.6807,164.6728,42.1753,-37.4146,481,912,0
19417348,367,-0.2217,-0.9253,0.6538,167.7856,37.9028,-33.3252,486,893,0
19422348,368,-0.2832,-0.9468,0.6406,174.0723,33.6914,-32.2876,476,918,0
19427345,369,-0.2773,-0.9668,0.6162,184.6313,31.8603,-36.2549,489,915,0
19432343,370,-0.2515,-0.9790,0.6060,194.6411,34.4238,-42.8467,490,925,0
19437349,371,-0.2231,-0.9644,0.6074,199.1577,42.6025,-48.9502,463,915,0
19442342,372,-0.2036,-0.9082,0.5889,202.0264,53.0395,-54.0161,463,956,0
19447347,373,-0.1802,-0.8530,0.5781,206.9092,59.9976,-59.8755,462,952,0
19452352,374,-0.1514,-0.8159,0.6016,211.7309,62.8662,-65.7349,463,951,0
19457348,375,-0.1348,-0.7778,0.6479,213.1348,64.1479,-69.4580,463,922,0
19462344,376,-0.1353,-0.7710,0.7007,209.7168,64.7583,-71.2280,479,952,0
19467347,377,-0.1255,-0.7891,0.7446,199.2798,65.3076,-70.6787,474,937,0
19472344,378,-0.1050,-0.8223,0.7646,180.9082,67.3828,-66.4062,463,905,0
19477361,379,-0.0957,-0.8657,0.7329,159.4238,70.1294,-59.0820,473,962,0
19482349,380,-0.1045,-0.9053,0.6714,139.1602,71.6553,-49.6826,465,977,0
19487343,381,-0.1274,-0.9141,0.6118,121.6431,71.8384,-38.6963,479,896,0
19492343,382,-0.1514,-0.9229,0.5244,109.6191,71.2891,-27.9541,478,931,0
19497346,383,-0.1650,-0.9468,0.4209,102.3559,69.0308,-18.0664,507,869,0
19502345,384,-0.1733,-0.9551,0.3428,99.0601,66.1621,-9.1553,501,821,0
19507349,385,-0.1909,-0.9858,0.3018,100.5249,63.7817,-2.3804,472,861,0
19512342,386,-0.2148,-1.0337,0.3008,101.8677,61.8286,3.4180,475,875,0
19517345,387,-0.2007,-1.0811,0.2979,101.9897,61.7065,10.1929,482,906,0
19522349,388,-0.1768,-1.1353,0.2637,108.5205,62.6831,18.2495,490,918,0
19527350,389,-0.1895,-1.1606,0.2427,120.9106,62.7441,24.9023,469,893,0
19532342,390,-0.2061,-1.1543,0.2290,136.1084,62.3169,27.8931,490,928,0
19537344,391,-0.2212,-1.1421,0.2065,150.7568,62.9272,28.3813,462,939,0
19542351,392,-0.2349,-1.1138,0.1890,161.2549,63.9038,28.3203,463,924,0
19547350,393,-0.2402,-1.0625,0.1938,167.1753,65.9790,28.4424,462,954,0
19552354,394,-0.2529,-1.0356,0.2202,171.0815,69.8853,28.5034,462,950,0
19557343,395,-0.2988,-1.0483,0.2710,170.1050,75.5615,27.5879,462,925,0
19562342,396,-0.3203,-1.0151,0.3193,159.6680,83.0078,24.6582,480,918,0
19567348,397,-0.2930,-0.9624,0.2944,146.9727,92.8345,19.4702,480,952,0
19572345,398,-0.2490,-0.9434,0.2129,136.4136,101.8677,14.8926,464,906,0
19577356,399,-0.2061,-0.9468,0.1484,126.2207,107.4219,14.1602,471,921,0
19582374,400,-0.1865,-0.9507,0.1157,117.1265,109.9853,17.5781,467,978,0
19587344,401,-0.1831,-0.9585,0.1035,110.7788,109.5581,23.1934,479,1001,0
19592350,402,-0.1724,-0.9683,0.0918,106.9336,106.2012,29.2358,475,958,0
19597343,403,-0.1562,-0.9849,0.0854,103.8818,101.6235,34.9121,501,947,0
19602343,404,-0.1455,-0.9878,0.0815,99.4873,96.8628,40.5273,502,935,0
19607350,405,-0.1328,-0.9902,0.0771,93.9331,92.5293,45.7153,474,890,0
19612350,406,-0.1094,-1.0146,0.0835,88.3179,89.0503,50.2319,481,922,0
19617351,407,-0.0933,-1.0356,0.0991,83.6792,87.7685,53.1616,481,914,0
19622350,408,-0.0801,-1.0435,0.1206,81.2988,89.1113,54.2603,489,923,0
19627350,409,-0.0669,-1.0625,0.1479,82.1533,92.0410,54.0771,476,885,0
19632346,410,-0.0693,-1.0815,0.1699,83.8013,97.3511,54.8096,490,923,0
19637345,411,-0.0825,-1.0801,0.1572,82.6416,104.2480,57.0068,463,943,0
19642349,412,-0.0913,-1.0669,0.1318,78.5522,110.0464,60.6079,462,949,0
19647349,413,-0.0786,-1.0410,0.1118,73.3032,113.2812,64.7583,462,946,0
19652343,414,-0.0654,-1.0454,0.0977,69.0308,114.3799,68.1152,462,921,0
19657345,415,-0.0908,-1.0781,0.1118,63.6597,112.7930,70.6177,462,939,0
19662345,416,-0.1479,-1.1289,0.1631,57.0679,109.1919,70.4956,462,919,0
19667347,417,-0.1626,-1.1616,0.1963,48.5840,106.4453,68.6035,480,920,0
19672343,418,-0.1235,-1.1514,0.1484,38.3301,106.0181,68.6646,464,912,0
19677359,419,-0.1074,-1.1372,0.0645,29.0527,104.9194,70.3125,480,935,0
19682343,420,-0.1104,-1.0986,0.0181,20.7520,103.6377,71.8994,472,975,0
19687349,421,-0.0972,-1.0557,-0.0322,17.8833,101.3184,72.7539,467,930,0
19692348,422,-0.0767,-1.0488,-0.1128,22.5220,96.4966,71.5942,471,864,0
19697351,423,-0.0635,-1.0410,-0.1772,31.6162,88.8061,67.9321,500,866,0
19702346,424,-0.0513,-1.0190,-0.1875,43.3350,80.7495,62.8052,484,806,0
19707342,425,-0.0405,-1.0234,-0.1616,57.8613,75.6836,57.5561,483,908,0
19712345,426,-0.0400,-1.0273,-0.1260,68.4204,73.5474,54.0771,474,922,0
19717344,427,-0.0356,-1.0210,-0.0903,71.6553,73.3032,52.3682,474,910,0
19722349,428,-0.0220,-1.0083,-0.0449,70.1294,74.2188,51.3916,486,904,0
19727349,429,-0.0044,-1.0059,-0.0151,65.5518,75.7446,49.8657,490,960,0
19732346,430,0.0059,-0.9912,-0.0117,56.8848,76.1108,49.7436,490,905,0
19737346,431,0.0059,-0.9775,-0.0190,45.9595,73.5474,51.3306,462,937,0
19742344,432,0.0112,-0.9580,-0.0396,35.5225,67.9932,53.2227,463,933,0
19747342,433,0.0156,-0.9272,-0.0674,27.1606,60.4248,53.4058,462,935,0
19752361,434,0.0103,-0.9019,-0.0688,22.0337,52.4902,51.3916,462,948,0
19757347,435,0.0098,-0.9287,-0.0537,18.3105,46.6309,48.7671,463,912,0
19762343,436,0.0156,-0.9805,-0.0532,12.2681,43.4570,47.2412,480,906,0
19767350,437,0.0103,-1.0220,-0.0469,4.9438,41.4429,46.9360,478,919,0
19772349,438,0.0020,-1.0605,-0.0581,4.0894,40.2222,47.0581,464,916,0
19777349,439,-0.0127,-1.0562,-0.1157,9.9487,38.7573,45.7153,470,921,0
19782366,440,-0.0225,-1.0298,-0.1665,21.9727,35.0342,41.3818,476,977,0
19787346,441,-0.0078,-1.0288,-0.1528,41.9311,28.3813,34.3628,467,931,0
19792347,442,0.0103,-1.0488,-0.1045,60.6689,20.2637,26.8555,472,948,0
19797345,443,0.0264,-1.0479,-0.0479,71.4722,13.4888,20.7520,497,865,0
19802348,444,0.0244,-1.0166,-0.0269,73.3032,9.5215,15.4419,484,811,0
19807349,445,0.0283,-0.9795,-0.0391,62.5610,17.8223,15.0757,474,893,0
19812345,446,0.0435,-0.9683,-0.0010,44.0063,34.4238,15.8081,484,905,0
19817348,447,0.0679,-1.0063,0.0967,26.8555,45.2270,15.2588,476,903,0
19822342,448,0.1055,-1.0571,0.1636,14.4043,45.4712,15.5640,477,913,0
19827347,449,0.1470,-1.0859,0.1558,2.0142,39.4287,20.3247,468,916,0
19832345,450,0.1650,-1.1196,0.1240,-9.0332,31.9214,27.5269,490,870,0
19837344,451,0.1494,-1.1245,0.1240,-18.2495,27.4658,34.4849,462,935,0
19842344,452,0.1094,-1.1230,0.1582,-22.5830,28.3813,39.9780,462,918,0
19847348,453,0.0698,-1.1113,0.1821,-21.0571,32.8369,41.7480,462,950,0
19852363,454,0.0679,-1.1079,0.1953,-14.0991,37.3535,40.9546,462,952,0
19857343,455,0.0913,-1.1431,0.1982,-4.6387,40.5273,39.9170,462,916,0
19862343,456,0.1104,-1.1948,0.1885,3.6011,42.6025,40.5273,462,927,0
19867343,457,0.1426,-1.2227,0.1636,10.9863,43.0298,44.7998,480,929,0
19872347,458,0.1836,-1.2236,0.1392,16.8457,41.7480,50.4761,464,912,0
19877345,459,0.2085,-1.1938,0.1611,20.2637,40.1001,56.8237,475,913,0
19882342,460,0.2085,-1.1475,0.2280,22.0947,42.2974,62.6221,464,996,0
19887348,461,0.2153,-1.0923,0.2954,20.9351,47.6074,66.2842,497,936,0
19892347,462,0.2310,-1.0684,0.3228,15.9912,52.5513,70.4956,478,866,0
19897343,463,0.2456,-1.0688,0.3066,4.0894,57.9834,77.9419,491,896,0
19902347,464,0.2432,-1.0854,0.2891,-15.5029,65.6738,89.1724,497,803,0
19907344,465,0.2329,-1.1162,0.2739,-39.4287,73.3643,102.2339,487,895,0
19912344,466,0.2251,-1.1572,0.2456,-62.9272,78.0640,116.0889,483,893,0
19917343,467,0.2007,-1.1899,0.1987,-83.4351,80.6885,129.9438,471,914,0
19922347,468,0.1558,-1.2080,0.1504,-99.3652,83.7402,142.6392,475,917,0
19927344,469,0.1025,-1.2168,0.1016,-108.8867,87.2192,153.1372,478,918,0
19932342,470,0.0713,-1.2227,0.0464,-111.2060,88.9282,160.8887,463,897,0
19937348,471,0.0586,-1.2212,-0.0010,-107.5439,88.2568,166.6870,463,923,0
19942346,472,0.0566,-1.2153,-0.0210,-99.7925,87.2192,171.2646,463,952,0
19947343,473,0.0581,-1.2290,-0.0215,-88.0737,87.0361,174.2554,462,961,0
19952343,474,0.0591,-1.2568,0.0137,-60.4858,85.4492,174.2554,462,927,0
19957350,475,0.0610,-1.2446,0.0083,-49.5605,83.9233,172.6684,479,954,0
19962345,476,0.0742,-1.2100,-0.0142,-39.8560,81.9092,171.6919,462,931,0
19967349,477,0.1001,-1.1675,-0.0278,-29.9072,79.5288,171.0815,480,932,0
19972350,478,0.1235,-1.1387,-0.0410,-17.5171,77.6367,169.3725,475,832,0
19977346,479,0.1484,-1.1304,-0.0273,-7.5684,76.4160,167.6025,463,977,0
19982347,480,0.1851,-1.1284,0.0430,-2.3804,78.3081,167.6025,472,893,0
19987348,481,0.2114,-1.1470,0.1094,-0.3052,84.6558,168.0908,465,917,0
19992348,482,0.2432,-1.1206,0.1289,-8.4839,94.9097,172.3633,490,883,0
19997344,483,0.2793,-1.0747,0.1343,-18.0054,106.9946,178.8940,480,822,0
20002347,484,0.2881,-1.0449,0.1431,-24.8413,117.1265,184.0820,483,828,0
20007345,485,0.2905,-1.0117,0.1318,-36.0718,124.3896,190.3686,489,939,0
20012344,486,0.3018,-0.9673,0.0981,-47.2412,129.5166,197.9980,481,930,0
20017349,487,0.3188,-0.9209,0.0522,-56.3354,131.4697,205.1391,473,926,0
20022345,488,0.3306,-0.8623,0.0039,-61.4014,129.6387,209.9609,471,956,0
20027344,489,0.3330,-0.8071,-0.0493,-61.5845,123.9014,211.1206,489,917,0
20032344,490,0.3350,-0.7583,-0.1143,-61.8286,116.0278,208.9844,462,926,0
20037343,491,0.3335,-0.7056,-0.1719,-63.9648,108.4595,204.1626,462,963,0
20042350,492,0.3442,-0.6548,-0.2046,-66.1011,102.6611,197.9370,463,925,0
20047364,493,0.3618,-0.6270,-0.2280,-63.7207,97.7173,189.8193,463,949,0
20052349,494,0.3833,-0.6343,-0.2373,-62.8052,93.2007,180.0537,462,958,0
20057350,495,0.4097,-0.6382,-0.2378,-66.2231,90.1489,172.3633,462,919,0
20062350,496,0.4355,-0.6440,-0.2354,-71.5942,88.3789,166.9922,480,919,0
20067346,497,0.4697,-0.6621,-0.2241,-75.8057,87.6465,161.6821,464,913,0
20072346,498,0.4980,-0.7031,-0.1934,-77.1484,87.1582,156.2500,464,955,0
20077344,499,0.5176,-0.7280,-0.1328,-73.7915,87.1582,151.2451,472,899,0
20082343,500,0.5347,-0.7461,-0.0913,-65.1855,85.5102,146.3013,506,938,0
20087345,501,0.5610,-0.7266,-0.0811,-57.8003,83.1299,142.3950,493,863,0
20092343,502,0.5894,-0.7080,-0.0620,-51.5747,80.8105,139.4653,498,893,0
20097345,503,0.6094,-0.7148,-0.0347,-46.4478,79.1016,137.6343,494,901,0
20102347,504,0.6128,-0.7295,0.0063,-41.3208,78.9185,135.8032,489,915,0
20107348,505,0.6157,-0.7510,0.0542,-34.9121,78.9185,132.2632,479,906,0
20112342,506,0.6250,-0.7627,0.0879,-29.9683,79.2236,129.0283,471,875,0
20117342,507,0.6470,-0.7344,0.1001,-29.6631,80.9936,127.5024,490,932,0
20122350,508,0.6768,-0.7012,0.1055,-30.5176,84.0454,127.9907,488,917,0
20127342,509,0.6987,-0.6904,0.1216,-31.4331,87.3413,129.8218,462,918,0
20132351,510,0.7158,-0.6870,0.1416,-35.0952,90.3320,133.8501,462,954,0
20137347,511,0.7261,-0.6792,0.1553,-42.2363,92.5293,139.9536,462,942,0
20142352,512,0.7373,-0.6753,0.1597,-51.3916,94.3603,147.1558,463,950,0
20147346,513,0.7427,-0.6704,0.1538,-63.3545,96.0083,156.4331,462,921,0
20152348,514,0.7539,-0.6475,0.1348,-76.7822,97.9614,167.1142,479,949,0
20157344,515,0.7563,-0.6201,0.0884,-88.7451,99.4263,176.5137,464,958,0
20162344,516,0.7207,-0.6211,0.0425,-97.4731,98.3276,184.3262,463,918,0
20167350,517,0.7144,-0.6318,0.0127,-103.6377,96.9849,191.4062,464,849,0
20172362,518,0.7197,-0.6313,-0.0054,-106.8726,97.5342,196.2280,463,967,0
20177346,519,0.7183,-0.6377,-0.0220,-106.2622,99.3652,196.1059,476,998,0
20182349,520,0.7114,-0.6533,-0.0396,-103.7598,103.1494,192.6880,496,925,0
20187350,521,0.7095,-0.6577,-0.0498,-101.9897,108.1543,187.9272,501,964,0
20192345,522,0.7178,-0.6509,-0.0298,-101.0132,113.7695,183.1055,506,889,0
20197342,523,0.7256,-0.6489,0.0166,-100.5249,120.1172,179.5654,502,832,0
20202350,524,0.7334,-0.6396,0.0635,-101.9287,128.1738,178.9551,478,943,0
20207346,525,0.7378,-0.6226,0.0903,-104.1870,137.2681,180.2368,481,899,0
20212346,526,0.7319,-0.5957,0.0825,-107.2998,145.9351,182.0068,478,925,0
20217344,527,0.7305,-0.5586,0.0591,-110.1684,153.1372,184.6313,488,898,0
20222348,528,0.7461,-0.5288,0.0322,-111.2060,158.5083,186.5234,486,898,0
20227342,529,0.7578,-0.5015,0.0073,-112.4268,162.1094,187.1948,463,930,0
20232349,530,0.7686,-0.4761,0.0010,-112.5488,164.2456,186.0962,463,961,0
20237346,531,0.7744,-0.4575,0.0215,-110.5957,166.3818,183.6548,463,952,0
20242358,532,0.7744,-0.4531,0.0449,-107.6660,169.9219,180.4199,463,938,0
20247342,533,0.7646,-0.4551,0.0562,-106.1401,174.7436,178.1616,462,938,0
20252350,534,0.7568,-0.4419,0.0400,-106.4453,180.1758,177.7344,479,936,0
20257345,535,0.7490,-0.4126,-0.0054,-106.8726,185.2417,178.8330,468,962,0
20262347,536,0.7378,-0.3872,-0.0581,-105.9570,188.4155,179.7485,463,947,0
20267342,537,0.7271,-0.3667,-0.1089,-104.7363,189.1479,181.5185,470,933,0
20272376,538,0.7202,-0.3477,-0.1558,-103.3325,187.6831,183.7158,463,998,0
20277346,539,0.7075,-0.3394,-0.2090,-101.2573,184.0210,184.3262,478,1000,0
20282342,540,0.6963,-0.3408,-0.2544,-100.3418,178.4057,183.8989,475,958,0
20287346,541,0.6846,-0.3384,-0.2837,-100.2197,172.3022,182.9834,508,887,0
20292348,542,0.6660,-0.3208,-0.3081,-99.1821,166.2598,180.1758,481,915,0
20297350,543,0.6455,-0.2935,-0.3335,-96.4355,160.3394,175.8423,477,853,0
20302351,544,0.6543,-0.2759,-0.3579,-91.1865,154.4800,170.3491,487,907,0
20307343,545,0.6538,-0.2549,-0.3711,-84.0454,148.6816,162.7807,477,900,0
20312351,546,0.6470,-0.2271,-0.3643,-77.5757,144.1650,155.0903,474,946,0
20317345,547,0.6445,-0.2041,-0.3262,-72.9370,142.4561,147.3999,476,907,0
20322342,548,0.6440,-0.1729,-0.2837,-74.0967,144.6533,141.7236,462,886,0
20327347,549,0.6538,-0.1562,-0.2720,-78.7964,149.2310,138.6719,462,913,0
20332343,550,0.6724,-0.1548,-0.2905,-84.5337,153.0762,138.7939,462,941,0
20337350,551,0.6904,-0.1509,-0.3135,-88.0127,154.2358,141.1743,462,916,0
20342343,552,0.7046,-0.1387,-0.3374,-87.8906,152.1606,143.8599,462,947,0
20347343,553,0.7100,-0.1538,-0.3418,-84.0454,148.0713,145.2637,479,918,0
20352342,554,0.7017,-0.1890,-0.3340,-80.8105,144.3481,147.3389,462,945,0
20357350,555,0.6875,-0.1978,-0.3374,-81.1768,142.0288,151.9165,480,936,0
20362346,556,0.6846,-0.1768,-0.3555,-82.5195,141.0522,156.8604,471,942,0
20367351,557,0.6812,-0.1499,-0.3940,-83.0688,140.6860,160.1562,463,979,0
20372342,558,0.6743,-0.1226,-0.4429,-83.1299,139.8926,161.3769,469,1022,0
20377346,559,0.6650,-0.1079,-0.4771,-83.8623,138.2446,161.1328,507,925,0
20382346,560,0.6587,-0.0913,-0.4775,-86.1816,136.5356,161.1328,492,944,0
20387348,561,0.6621,-0.0786,-0.4648,-88.2568,136.2915,161.5600,480,942,0
20392349,562,0.6626,-0.0449,-0.4722,-88.6841,136.2915,162.3535,504,945,0
20397350,563,0.6572,0.0010,-0.4849,-85.3271,134.8267,161.1938,489,869,0
20402347,564,0.6562,0.0420,-0.4858,-76.9653,131.1035,157.2266,477,923,0
20407350,565,0.6450,0.0439,-0.4683,-66.8335,125.7324,150.4517,490,943,0
20412345,566,0.6504,0.0132,-0.4517,-58.5937,120.1782,142.9443,474,946,0
20417342,567,0.6836,-0.0088,-0.4463,-54.1382,116.0889,137.0850,490,895,0
20422346,568,0.6758,0.0029,-0.4385,-53.5278,114.1357,133.3618,462,913,0
20427347,569,0.6592,0.0195,-0.4292,-52.1851,116.2720,128.7231,462,955,0
20432345,570,0.6455,0.0435,-0.4487,-54.6875,121.2158,125.0000,462,953,0
20437347,571,0.6528,0.0874,-0.4717,-55.4810,127.5024,123.7183,462,967,0
20442344,572,0.6577,0.1201,-0.5054,-54.4434,132.9346,123.6572,462,960,0
20447343,573,0.6348,0.1489,-0.5278,-51.5747,138.9160,125.4883,479,927,0
20452349,574,0.6406,0.1514,-0.5483,-46.3867,145.5688,126.4648,462,961,0
20457346,575,0.6499,0.1445,-0.5547,-41.7480,151.0010,127.1362,480,934,0
20462342,576,0.6484,0.1367,-0.5454,-37.3535,156.5552,125.7324,470,916,0
20467342,577,0.6377,0.1108,-0.5415,-37.4756,163.2080,122.2534,478,958,0
20472349,578,0.6245,0.0962,-0.5518,-41.3818,171.0205,119.3848,464,916,0
20477345,579,0.6187,0.1040,-0.5879,-45.8984,178.2226,115.5395,481,916,0
20482346,580,0.6240,0.1167,-0.6294,-47.6685,182.6172,109.6802,476,888,0
20487346,581,0.6289,0.1191,-0.6636,-47.4243,181.9458,101.9287,503,907,0
20492345,582,0.6489,0.1016,-0.6709,-47.0581,177.1240,93.3227,508,947,0
20497349,583,0.6709,0.0615,-0.6641,-47.3633,170.5322,86.4868,473,925,0
20502350,584,0.6738,0.0244,-0.6587,-49.1333,162.5976,82.5195,482,895,0
20507343,585,0.6650,-0.0020,-0.6670,-50.9644,152.7100,79.8340,473,923,0
20512345,586,0.6514,-0.0288,-0.6914,-50.2319,141.4185,77.3926,470,903,0
20517350,587,0.6230,-0.0527,-0.7300,-47.6074,130.1270,74.6460,489,886,0
20522343,588,0.5933,-0.0771,-0.7588,-43.7622,120.5444,71.8994,462,911,0
20527342,589,0.5601,-0.0996,-0.7725,-39.9780,114.7461,69.7632,463,953,0
20532349,590,0.5308,-0.0981,-0.7749,-37.2925,113.9526,68.7256,463,907,0
20537348,591,0.5107,-0.0806,-0.7759,-34.7290,117.3706,68.9697,463,944,0
20542351,592,0.5039,-0.0469,-0.7695,-32.3486,123.5351,69.3970,462,911,0
20547343,593,0.5000,-0.0107,-0.7485,-30.2124,129.8828,69.3970,479,948,0
20552345,594,0.4941,0.0137,-0.7197,-28.0151,135.3149,69.2139,470,912,0
20557345,595,0.4883,0.0273,-0.7056,-27.0386,139.7705,70.0684,463,936,0
20562342,596,0.4834,0.0552,-0.7329,-27.3437,142.7002,72.0825,467,930,0
20567352,597,0.4751,0.0869,-0.7769,-27.0386,142.1509,74.1577,477,978,0
20572346,598,0.4717,0.0806,-0.8008,-26.3062,138.7329,76.0498,477,926,0
20577348,599,0.4629,0.0469,-0.7944,-26.9775,135.6812,78.4912,492,928,0
20582349,600,0.4395,0.0186,-0.7920,-30.1514,133.3618,81.8481,496,868,0
20587349,601,0.4102,0.0044,-0.8032,-34.6069,131.2866,86.8530,481,810,0
20592348,602,0.3906,-0.0059,-0.8306,-38.3301,129.0894,92.3462,487,814,0
20597350,603,0.3877,-0.0220,-0.8452,-40.4053,126.8921,96.3745,489,907,0
20602348,604,0.3794,-0.0205,-0.8296,-40.2222,125.9155,98.9380,481,893,0
20607343,605,0.3579,-0.0049,-0.8096,-36.8042,126.8310,99.9756,472,945,0
20612344,606,0.3403,0.0039,-0.8066,-31.0059,128.7231,100.2808,488,883,0
20617347,607,0.3237,0.0186,-0.8096,-24.8413,130.7983,100.4028,490,883,0
20622344,608,0.3130,0.0508,-0.8145,-20.0806,132.9956,100.7690,462,951,0
20627346,609,0.3130,0.0972,-0.8218,-16.5405,136.1084,101.5015,462,911,0
20632344,610,0.3125,0.1484,-0.8359,-13.2446,139.3433,101.9287,462,907,0
20637342,611,0.3105,0.1826,-0.8564,-10.8643,142.1509,101.8677,462,961,0
20642346,612,0.3047,0.2002,-0.8823,-10.3149,144.3481,102.1728,479,951,0
20647342,613,0.2954,0.2080,-0.9170,-10.0098,145.1416,102.6001,462,923,0
20652349,614,0.2974,0.1870,-0.9351,-9.3384,143.3105,102.7222,480,926,0
20657349,615,0.2939,0.1714,-0.9365,-8.9722,140.0146,102.7832,464,823,0
20662342,616,0.2871,0.1694,-0.9365,-7.9346,136.1694,102.0508,463,948,0
20667375,617,0.2817,0.1699,-0.9224,-4.5166,132.2021,99.3652,479,899,0
20672342,618,0.2817,0.1655,-0.8911,1.5259,129.5166,94.6045,477,899,0
20677342,619,0.2886,0.1743,-0.8477,9.5825,129.4556,88.2568,477,859,0
20682344,620,0.2969,0.1719,-0.8130,18.9209,131.5918,80.9326,506,889,0
20687347,621,0.2954,0.1768,-0.8066,26.7944,134.0332,74.2188,497,820,0
20692345,622,0.2954,0.1943,-0.8306,32.0435,134.5215,69.2749,489,884,0
20697343,623,0.2920,0.2041,-0.8789,35.7056,132.4463,65.8569,476,880,0
20702347,624,0.2808,0.2021,-0.9204,37.6587,127.9297,65.0024,489,909,0
20707348,625,0.2568,0.1826,-0.9355,36.9263,122.3755,66.8945,480,910,0
20712348,626,0.2178,0.1777,-0.9536,34.4849,117.2485,69.7021,487,893,0
20717348,627,0.1816,0.1929,-1.0015,32.0435,112.1216,70.3735,462,891,0
20722348,628,0.1924,0.1973,-1.0508,29.7241,104.8584,68.1152,462,908,0
20727348,629,0.2109,0.1997,-1.0796,26.6113,97.2900,65.4907,462,946,0
20732360,630,0.2085,0.2056,-1.1084,22.3389,93.6279,61.7676,462,949,0
20737349,631,0.1934,0.2256,-1.1265,19.7754,91.0034,57.4951,462,916,0
20742344,632,0.1753,0.2500,-1.1235,21.5454,86.8530,53.2837,480,914,0
