t_us,seq,cost_a_avail,cost_a_read,cost_g_avail,cost_g_read,t_imu,t_serial,missed
16255353,642,1117,4206,1098,4210,10770,207,959
16266260,643,1151,4235,1127,4242,10673,207,960
16277292,644,1149,4224,1097,4263,10798,207,961
16288330,645,1146,4213,1118,4207,10775,236,963
16299318,646,1130,4220,1099,4260,10726,235,964
16310359,647,1099,4213,1101,4244,10750,207,965
16321292,648,1150,4235,1116,4213,10699,208,966
16332299,649,1129,4214,1100,4213,10773,207,967
16343239,650,1128,4218,1099,4218,10698,216,969
16354180,651,1144,4205,1097,4212,10706,207,970
16365115,652,1129,4258,1127,4241,10701,207,971
16376148,653,1105,4221,1098,4207,10799,207,972
16387111,654,1128,4292,1098,4208,10701,234,973
16398171,655,1101,4211,1126,4244,10768,235,975
16409130,656,1157,4214,1112,4221,10724,207,976
16420112,657,1128,4211,1100,4225,10748,207,977
16431070,658,1155,4226,1099,4212,10707,225,978
16442039,659,1127,4286,1100,4231,10735,207,979
16453075,660,1144,4213,1100,4210,10802,207,981
16464017,661,1126,4239,1127,4210,10707,208,982
16475053,662,1148,4224,1099,4263,10802,207,983
16486092,663,1128,8,1100,9,10777,236,984
16488628,664,1099,8,1099,8,2288,221,984
16492456,665,1115,4211,1099,4209,2287,203,984
16503366,666,1156,4247,1127,4244,10676,207,985
16514418,667,1130,4211,1097,4286,10818,207,986
16525447,668,1129,4212,1115,4208,10766,236,987
16536415,669,1131,4213,1099,4226,10706,235,988
16547360,670,1157,4213,1116,4226,10712,207,989
16558349,671,1100,4274,1099,4241,10754,207,991
16569388,672,1129,4210,1100,4218,10786,226,992
16580329,673,1127,4236,1104,4235,10699,216,993
16591307,674,1145,4207,1098,4211,10743,207,994
16602243,675,1157,4237,1127,4211,10702,207,995
16613278,676,1135,4217,1097,4285,10801,207,997
16624317,677,1131,4212,1115,4207,10776,235,998
16635276,678,1100,4215,1102,4237,10706,225,999
16646234,679,1127,4212,1116,4230,10695,207,1000
16657225,680,1128,4292,1101,4231,10757,208,1001
16668272,681,1129,4210,1101,4217,10794,226,1003
16679213,682,1127,4257,1126,4212,10698,216,1004
16690211,683,1099,4214,1098,4212,10764,208,1005
16701111,684,1156,4242,1125,4243,10665,208,1006
16712155,685,1134,4221,1098,4284,10809,207,1007
16723198,686,1100,4221,1114,4209,10780,236,1009
16734176,687,1131,4213,1104,4232,10716,235,1010
16745131,688,1156,4215,1110,4216,10721,208,1011
16756105,689,1098,4268,1099,4250,10738,207,1012
16767146,690,1130,4215,1100,4213,10788,226,1013
16778088,691,1098,4237,1100,4231,10699,216,1015
16789060,692,1143,4209,1099,4208,10738,208,1016
16799997,693,1127,4242,1123,4224,10703,208,1017
16811018,694,1112,4220,1098,4268,10785,208,1018
16822049,695,1131,4223,1102,4222,10769,236,1019
16833031,696,1128,4214,1104,4233,10719,235,1021
16843987,697,1156,4211,1116,4231,10721,208,1022
16854977,698,1128,4278,1099,4241,10756,208,1023
16866019,699,1128,4210,1100,4218,10788,227,1024
16876961,700,1127,4238,1106,4234,10699,216,1025
16887942,701,1147,4207,1099,4211,10746,208,1027
16898883,702,1149,4231,1127,4211,10707,208,1028
16909906,703,1134,4216,1097,4286,10787,208,1029
16920944,704,1100,4213,1115,4213,10775,237,1030
16931917,705,1131,4213,1099,4212,10711,235,1031
16942848,706,1157,4212,1116,4230,10696,208,1033
16953841,707,1129,4270,1100,4240,10759,208,1034
16964874,708,1127,4215,1098,4214,10780,226,1035
16975823,709,1098,4237,1117,4234,10698,224,1036
16986816,710,1144,4208,1099,4210,10729,208,1037
16997754,711,1145,4234,1127,4210,10704,208,1039
17008774,712,1116,4221,1099,4284,10785,208,1040
17019828,713,1129,4222,1114,4208,10791,236,1041
17030807,714,1101,4213,1098,4236,10717,235,1042
17041761,715,1127,4212,1116,4230,10719,208,1043
17052752,716,1127,4291,1099,4246,10755,207,1045
17063811,717,1128,4208,1100,4214,10806,227,1046
17074747,718,1127,4248,1126,4213,10693,217,1047
17085737,719,1118,4211,1098,4212,10755,208,1048
17096683,720,1127,4236,1125,4241,10712,208,1049
17107689,721,1117,4227,1097,4266,10771,208,1051
17118731,722,1129,4222,1098,4208,10779,236,1052
17129693,723,1100,4214,1123,4230,10699,236,1053
17140667,724,1156,4212,1116,4213,10739,208,1054
17151658,725,1127,4264,1100,4272,10757,208,1055
17162716,726,1129,4210,1100,4218,10804,227,1057
17173657,727,1127,4242,1128,4213,10698,216,1058
17184643,728,1115,4207,1099,4210,10752,208,1059
17195579,729,1147,4228,1127,4221,10702,208,1060
17206580,730,1145,4228,1098,4286,10765,208,1061
17217643,731,1100,4213,1115,4213,10800,236,1063
17228617,732,1101,4213,1099,4216,10712,234,1064
17239552,733,1156,4213,1116,4212,10701,208,1065
17250543,734,1130,4274,1099,4263,10757,208,1066
17261605,735,1129,4211,1100,4212,10809,227,1067
17272541,736,1128,4246,1126,4213,10693,216,1069
17283532,737,1144,4207,1097,4210,10756,208,1070
17294468,738,1142,4233,1127,4214,10702,208,1071
17305488,739,1116,4226,1098,4275,10785,208,1072
17316538,740,1131,4213,1099,4208,10786,236,1073
17327519,741,1101,4212,1107,4230,10692,263,1075
17338446,742,1157,4216,1116,4214,10691,207,1076
17349443,743,1130,4291,1099,4222,10762,207,1077
17360479,744,1127,8,1104,9,10783,227,1078
17362999,745,1145,8,1098,8,2290,204,1078
17367457,746,1128,4242,1100,4215,2302,221,1078
17378417,747,1116,4208,1098,4210,10726,207,1079
17389328,748,1131,4232,1127,4209,10676,208,1080
17400331,749,1146,4230,1098,4271,10769,208,1081
17411381,750,1129,4222,1114,4210,10786,236,1082
17422361,751,1100,4214,1098,4224,10718,235,1083
17433302,752,1156,4212,1116,4230,10706,208,1085
17444294,753,1128,4279,1100,4255,10756,208,1086
17455351,754,1128,4208,1100,4213,10804,227,1087
17466286,755,1098,4238,1127,4217,10692,216,1088
17477271,756,1149,4207,1098,4211,10750,207,1089
17488213,757,1127,4236,1125,4241,10707,208,1091
17499218,758,1145,4228,1097,4266,10770,208,1092
17510260,759,1131,4232,1114,4209,10779,236,1093
17521250,760,1128,4225,1099,4216,10727,236,1094
17532195,761,1155,4213,1116,4212,10710,208,1095
17543185,762,1130,4278,1099,4251,10756,208,1097
17554241,763,1099,4213,1100,4212,10802,226,1098
17565179,764,1098,4236,1113,4235,10696,216,1099
17576167,765,1145,4207,1100,4211,10724,208,1100
17587106,766,1145,4233,1127,4223,10703,207,1101
17598111,767,1116,4238,1099,4274,10770,207,1103
17609172,768,1130,4222,1115,4212,10799,236,1104
17620155,769,1099,4213,1098,4218,10720,235,1105
17631091,770,1157,4218,1116,4244,10701,208,1106
17642103,771,1128,4266,1100,4237,10777,208,1107
17653128,772,1099,4212,1099,4214,10772,226,1109
17664075,773,1099,4247,1127,4213,10696,223,1110
17675067,774,1143,4208,1098,4211,10728,208,1111
17686004,775,1129,4232,1127,4211,10703,208,1112
17697008,776,1145,4230,1098,4259,10770,208,1113
17708046,777,1100,4232,1102,4207,10776,236,1115
17719022,778,1100,4214,1099,4226,10713,236,1116
17729969,779,1156,4226,1116,4213,10711,208,1117
17740975,780,1100,4265,1101,4251,10755,208,1118
17752015,781,1128,4209,1100,4215,10787,226,1119
17762960,782,1099,4247,1127,4225,10692,208,1121
17773964,783,1145,4213,1098,4292,10770,208,1122
17784988,784,1128,4246,1098,4226,10789,208,1123
17795964,785,1129,4256,1099,4223,10740,208,1124
17806975,786,1129,4213,1097,4209,10749,235,1125
17817927,787,1100,4211,1099,4236,10690,234,1127
17828878,788,1157,4216,1116,4214,10717,208,1128
17839875,789,1098,4279,1100,4261,10745,208,1129
17850937,790,1128,4210,1100,4211,10809,226,1130
17861873,791,1128,4223,1127,4222,10692,216,1131
17872850,792,1145,4206,1098,4211,10743,208,1133
17883789,793,1129,4241,1125,4227,10703,207,1134
17894788,794,1147,4236,1099,4276,10764,207,1135
17905849,795,1130,4213,1097,4209,10798,236,1136
17916803,796,1100,4211,1106,4230,10691,235,1137
17927756,797,1128,4220,1116,4212,10718,208,1139
17938755,798,1098,4270,1100,4249,10748,208,1140
17949796,799,1129,4208,1100,4215,10788,226,1141
17960741,800,1098,4237,1116,4230,10694,207,1142
17971730,801,1097,4208,1099,4209,10753,208,1143
17982650,802,1155,4240,1127,4219,10686,208,1145
17993669,803,1145,4226,1098,4275,10783,208,1146
18004736,804,1101,4232,1098,4207,10804,236,1147
18015708,805,1101,4211,1097,4228,10709,236,1148
18026652,806,1157,4231,1116,4220,10710,208,1149
18037669,807,1099,4266,1100,4248,10782,208,1151
18048706,808,1128,4209,1099,4216,10783,226,1152
18059651,809,1099,4244,1127,4227,10694,208,1153
18070655,810,1144,4291,1100,4213,10769,208,1154
18081680,811,1129,4246,1098,4225,10790,207,1155
18092655,812,1148,4237,1125,4244,10741,208,1157
18103687,813,1145,4244,1098,4267,10797,208,1158
18114748,814,1100,4232,1115,4206,10798,236,1159
18125735,815,1130,4214,1099,4210,10726,235,1160
18136665,816,1156,4222,1116,4241,10694,207,1161
18147676,817,1129,4247,1100,4251,10777,208,1163
18158699,818,1128,4212,1099,4214,10771,226,1164
18169646,819,1099,4218,1117,4234,10695,224,1165
18180620,820,1127,4208,1098,4212,10710,208,1166
18191542,821,1123,4233,1127,4218,10687,208,1167
18202550,822,1146,4223,1099,4265,10772,208,1169
18213606,823,1129,4242,1114,4291,10793,236,1170
18224687,824,1099,4250,1101,4209,10818,236,1171
18235680,825,1130,4225,1099,4210,10731,236,1172
18246621,826,1158,4218,1116,4242,10706,208,1173
18257630,827,1152,4230,1100,4266,10775,208,1175
18268672,828,1130,4211,1100,4224,10789,226,1176
18279623,829,1157,4218,1098,4213,10707,216,1177
18290587,830,1114,4296,1137,4234,10729,207,1178
18301675,831,1144,4293,1144,4230,10854,208,1179
18312765,832,1150,4206,1099,4287,10855,208,1181
18323785,833,1138,4251,1099,4213,10786,208,1182
18334762,834,1156,4236,1127,4217,10743,208,1183
18345775,835,1130,4213,1114,4271,10778,208,1184
18356809,836,1129,4241,1102,4212,10771,236,1185
18367799,837,1130,4213,1098,4217,10727,236,1187
18378735,838,1129,4232,1116,4243,10701,208,1188
18389762,839,1156,4217,1100,4249,10792,208,1189
18400779,840,1129,4208,1104,4213,10764,226,1190
18411726,841,1125,4207,1127,4222,10697,224,1191
18422714,842,1145,4288,1144,4230,10724,208,1193
18433799,843,1130,4212,1099,4212,10849,207,1194
18444729,844,1099,4246,1121,4223,10696,208,1195
18455723,845,1145,4223,1098,4268,10759,207,1196
18466779,846,1101,4232,1114,4236,10793,237,1197
18477798,847,1100,4238,1130,4209,10756,237,1199
18488802,848,1104,4213,1098,4230,10748,230,1200
18499755,849,1165,4235,1116,4247,10688,207,1201
18510794,850,1151,4214,1100,4257,10804,207,1202
18521811,851,1128,4207,1104,4214,10764,226,1203
18532759,852,1128,4246,1100,4215,10697,224,1205
18543753,853,1144,4264,1098,4221,10731,208,1206
18554759,854,1109,4252,1099,4216,10772,208,1207
18565740,855,1156,4234,1123,4222,10747,208,1208
18576753,856,1129,4213,1115,4274,10778,208,1209
18587789,857,1129,4245,1097,4208,10773,237,1211
18598772,858,1101,4213,1098,4231,10722,235,1212
18609722,859,1162,4234,1116,4242,10716,208,1213
18620753,860,1155,4218,1100,4250,10795,208,1214
18631771,861,1130,4208,1104,4214,10766,226,1215
18642720,862,1125,4207,1127,4226,10698,224,1217
18653710,863,1143,4286,1145,4234,10725,207,1218
18664794,864,1097,4212,1099,4214,10849,208,1219
18675722,865,1129,4235,1125,4228,10694,208,1220
18686716,866,1146,4223,1102,4258,10758,208,1221
18697766,867,1129,4242,1114,4292,10788,235,1223
18708849,868,1129,4246,1101,4209,10821,236,1224
18719839,869,1130,4246,1099,4209,10726,236,1225
18730799,870,1100,4220,1138,4237,10725,208,1226
18741828,871,1175,4234,1117,4212,10795,208,1227
18752860,872,1151,4231,1100,4257,10780,208,1229
18763896,873,1128,4211,1101,4214,10783,226,1230
18774843,874,1098,4208,1139,4233,10695,224,1231
18785828,875,1144,4286,1100,4225,10721,207,1232
18796857,876,1146,4212,1100,4223,10795,208,1233
18807814,877,1143,4230,1127,4209,10722,208,1235
18818828,878,1130,4216,1115,4270,10778,208,1236
18829864,879,1100,4236,1097,4208,10773,236,1237
18840838,880,1131,9,1100,9,10713,235,1238
18843359,881,1145,8,1118,9,2289,204,1238
18847461,882,1099,4220,1100,4245,2322,232,1238
18858401,883,1102,4208,1099,4215,10706,207,1239
18869331,884,1146,4228,1127,4219,10695,208,1240
18880328,885,1129,4212,1098,4211,10763,208,1241
18891283,886,1101,4214,1099,4210,10692,235,1242
18902213,887,1156,4234,1116,4257,10694,208,1243
18913253,888,1119,4214,1101,4254,10805,208,1245
18924265,889,1128,4208,1104,4229,10759,227,1246
18935220,890,1157,4210,1100,4215,10712,216,1247
18946207,891,1145,4274,1100,4226,10751,208,1248
18957227,892,1130,4220,1099,4223,10785,208,1249
18968193,893,1136,4235,1127,4236,10732,208,1251
18979205,894,1100,4213,1115,4275,10777,208,1252
18990243,895,1129,4242,1096,4210,10775,237,1253
19001224,896,1130,4213,1098,4225,10720,235,1254
19012168,897,1167,4235,1116,4265,10708,207,1255
19023225,898,1131,4212,1099,4265,10823,208,1257
19034228,899,1128,4210,1099,4215,10749,226,1258
19045173,900,1126,4237,1099,4233,10694,208,1259
19056176,901,1144,4264,1113,4216,10767,207,1260
19067190,902,1127,4266,1099,4224,10780,208,1261
19078183,903,1143,4237,1127,4218,10758,208,1263
19089187,904,1101,9,1098,9,10770,208,1264
19092456,905,1099,9,1115,9,2286,222,1264
19097464,906,1099,8,1098,9,2273,204,1264
19102464,907,1098,9,1099,4219,2256,204,1264
19109205,908,1105,4214,1098,4240,6482,232,1264
19120167,909,1159,4235,1116,4213,10728,207,1265
19131184,910,1138,4230,1099,4265,10765,208,1266
19142211,911,1129,4213,1099,4215,10775,226,1267
19153161,912,1098,4207,1144,9,10697,208,1269
19159924,913,1133,9,1103,26,6530,206,1269
19162466,914,1114,9,1100,4217,2311,203,1269
19169207,915,1143,4261,1113,4216,6509,205,1269
19180216,916,1098,4262,1099,4227,10775,207,1270
19191207,917,1140,4231,1127,4224,10756,208,1271
19202206,918,1100,4221,1098,4208,10763,207,1272
19213167,919,1129,4215,1099,4212,10699,235,1274
19224100,920,1112,4234,1116,4249,10697,208,1275
19235145,921,1149,4212,1099,4265,10811,208,1276
19246165,922,1128,4210,1099,4228,10767,226,1277
19257123,923,1126,4209,1099,4220,10707,224,1278
19268111,924,1145,8,1119,8,10724,208,1280
19272458,925,1100,9,1135,9,2324,231,1280
19277458,926,1099,9,1104,9,2293,204,1280
19282463,927,1099,4213,1099,4214,2262,203,1280
19293364,928,1117,4272,1127,4245,10667,207,1281
19304403,929,1102,4209,1099,4219,10805,208,1282
19315338,930,1127,4236,1125,4209,10700,208,1283
19326339,931,1130,4255,1115,4248,10767,208,1284
19337393,932,1131,4248,1097,4208,10792,236,1285
19348380,933,1132,4231,1099,4210,10725,235,1287
19359329,934,1114,4235,1116,4252,10714,208,1288
19370379,935,1144,4213,1099,4265,10815,208,1289
19381395,936,1128,4215,1099,4228,10763,226,1290
19392357,937,1126,4214,1108,4235,10712,224,1291
19403345,938,1145,4265,1100,4213,10724,208,1293
19414345,939,1129,4259,1098,4228,10765,208,1294
19425335,940,1131,4233,1127,4208,10755,208,1295
19436340,941,1101,4222,1097,4269,10743,208,1296
19447364,942,1129,4220,1104,4255,10761,236,1297
19458377,943,1099,4214,1098,4221,10751,235,1299
19469316,944,1174,4230,1099,4233,10703,208,1300
19480346,945,1151,4230,1099,4215,10779,225,1301
19491335,946,1099,4209,1099,4212,10737,226,1302
19502262,947,1144,4245,1099,4212,10691,208,1303
19513239,948,1099,4207,1108,4209,10743,208,1305
19524170,949,1146,4213,1114,4243,10696,208,1306
19535192,950,1101,4253,1096,4208,10759,237,1307
19546184,951,1132,4214,1100,4223,10729,236,1308
19557129,952,1174,4236,1142,4243,10710,208,1309
19568201,953,1156,4215,1099,4236,10837,208,1311
19579204,954,1099,4287,1100,4212,10750,226,1312
19590225,955,1128,4212,1099,4212,10768,225,1313
19601153,956,1145,4248,1127,4226,10694,208,1314
19612175,957,1129,4243,1099,4224,10787,208,1315
19623146,958,1136,4232,1123,4223,10736,208,1317
19634136,959,1130,4244,1115,4267,10755,208,1318
19645197,960,1129,4248,1098,4211,10797,236,1319
19656187,961,1102,4214,1099,4214,10729,235,1320
19667121,962,1175,4230,1099,4215,10698,207,1321
19678135,963,1099,4265,1099,4229,10761,227,1323
19689153,964,1129,4210,1099,4215,10765,226,1324
19700084,965,1117,4266,1099,4228,10696,208,1325
19711071,966,1099,4255,1099,4223,10753,208,1326
19722052,967,1098,4228,1126,4223,10746,208,1327
19733034,968,1129,4242,1119,4259,10747,207,1329
19744089,969,1131,4254,1097,4208,10792,236,1330
19755084,970,1099,8,1100,8,10731,236,1331
19757602,971,1117,8,1108,8,2288,204,1331
19762456,972,1099,4215,1123,4223,2286,232,1331
19773392,973,1130,4242,1115,4267,10701,207,1332
19784451,974,1129,4248,1098,4208,10796,236,1333
19795439,975,1099,4213,1098,4210,10725,236,1334
19806366,976,1145,4231,1099,4270,10692,208,1335
19817418,977,1134,4213,1100,4230,10817,207,1336
19828387,978,1130,4207,1099,4214,10717,225,1338
19839314,979,1118,4266,1100,4213,10691,207,1339
19850287,980,1098,4209,1098,4218,10738,208,1340
19861217,981,1147,4256,1102,4218,10695,207,1341
19872244,982,1130,4248,1098,4213,10765,235,1342
19883237,983,1128,4213,1099,4214,10731,236,1344
19894168,984,1118,9,1100,8,10696,207,1345
19897459,985,1100,8,1099,4251,2333,204,1345
19904210,986,1139,4212,1099,4228,6518,205,1345
19915183,987,1130,4209,1099,4213,10721,225,1346
19926110,988,1114,4235,1099,4212,10693,208,1347
19937078,989,1100,4208,1098,4208,10732,208,1348
19947999,990,1130,4213,1115,4268,10687,208,1350
19959029,991,1131,4262,1097,4285,10767,208,1351
19970109,992,1100,4263,1097,4291,10816,236,1352
19981194,993,1100,4247,1098,4221,10821,236,1353
19992209,994,1129,4214,1099,4210,10753,235,1354
20003136,995,1118,4236,1100,4213,10692,208,1356
20014154,996,1147,4229,1100,4212,10765,226,1357
20025127,997,1129,4219,1099,4219,10730,217,1358
20036070,998,1144,4247,1127,4227,10708,208,1359
20047093,999,1128,4259,1098,4224,10789,208,1360
20058079,1000,1128,4230,1123,4227,10751,208,1362
20069065,1001,1128,4220,1098,4207,10750,209,1363
20080024,1002,1131,4239,1099,4208,10696,236,1364
20090978,1003,1101,4231,1142,4250,10719,208,1365
20102036,1004,1156,4248,1100,4261,10823,209,1366
20113094,1005,1135,4213,1100,4228,10823,209,1368
20124064,1006,1129,4213,1100,4214,10716,227,1369
20134997,1007,1117,4252,1100,4213,10698,209,1370
20145956,1008,1129,4208,1098,4209,10724,208,1371
20156879,1009,1129,4213,1115,9,10687,209,1372
20163677,1010,1100,8,1100,9,6508,206,1373
20167455,1011,1100,4217,1100,4212,2259,204,1373
20178360,1012,1097,4260,1113,4213,10670,208,1374
20189321,1013,1127,4209,1100,4210,10726,208,1375
20200244,1014,1129,4216,1116,4267,10687,208,1376
20211277,1015,1129,4268,1097,4286,10769,236,1377
20222364,1016,1129,4265,1099,4292,10824,237,1378
20233454,1017,1129,4264,1106,4209,10825,236,1380
20244469,1018,1128,4213,1099,4214,10752,237,1381
20255401,1019,1174,4229,1099,4213,10696,208,1382
20266413,1020,1138,4229,1100,4213,10758,227,1383
20277379,1021,1128,4212,1099,4219,10722,217,1384
20288315,1022,1145,4257,1127,4213,10700,208,1386
20299332,1023,1127,4247,1100,4275,10782,209,1387
20310360,1024,1128,4210,1099,4209,10791,208,1388
20321283,1025,1101,4232,1097,4263,10688,209,1389
20332311,1026,1129,4218,1098,4260,10764,236,1390
20343321,1027,1099,4214,1098,4211,10748,236,1392
20354250,1028,1157,4212,1100,4249,10693,209,1393
20365264,1029,1128,4266,1100,4226,10759,226,1394
20376279,1030,1130,4214,1099,4211,10762,225,1395
20387211,1031,1118,4228,1100,4228,10697,209,1396
20398191,1032,1129,4260,1098,4227,10745,208,1398
20409183,1033,1129,4209,1127,4219,10756,208,1399
20420145,1034,1130,4239,1097,4286,10726,208,1400
20431203,1035,1129,4264,1102,4287,10793,236,1401
20442291,1036,1130,4216,1099,4260,10825,236,1402
20453301,1037,1134,4214,1099,4214,10746,237,1404
20464239,1038,1174,4236,1143,4230,10703,208,1405
20475300,1039,1158,4213,1100,4245,10825,208,1406
20486310,1040,1129,4261,1098,4227,10756,226,1407
20497311,1041,1099,4218,1100,4213,10758,217,1408
20508248,1042,1143,4257,1127,4212,10702,209,1410
20519264,1043,1128,4241,1099,4266,10781,209,1411
20530276,1044,1128,4209,1119,4207,10776,209,1412
20541216,1045,1131,4232,1097,4268,10705,208,1413
20552251,1046,1129,4212,1099,4260,10770,237,1414
20563257,1047,1134,4239,1098,4208,10744,236,1416
20574216,1048,1110,4236,1142,4239,10724,208,1417
20585277,1049,1156,4212,1100,4247,10826,209,1418
20596288,1050,1129,4253,1099,4227,10758,227,1419
20607282,1051,1099,4224,1099,4213,10751,217,1420
20618224,1052,1144,4235,1100,4213,10705,208,1422
20629191,1053,1129,4208,1099,4211,10732,208,1423
20640115,1054,1130,4264,1125,4242,10687,208,1424
20651171,1055,1130,4243,1096,4264,10821,208,1425
20662210,1056,1130,4215,1098,4207,10776,237,1426
20673157,1057,1100,4213,1137,4237,10693,227,1428
20684152,1058,1158,4212,1100,4254,10759,208,1429
20695172,1059,1128,4266,1099,4227,10765,227,1430
20706178,1060,1129,4226,1101,4213,10763,217,1431
20717124,1061,1144,4254,1127,4212,10710,209,1432
20728138,1062,1100,4250,1100,4265,10779,209,1434
20739159,1063,1129,4209,1118,4210,10785,209,1435
20750102,1064,1130,4232,1098,4259,10708,209,1436
20761127,1065,1130,4213,1099,4260,10760,237,1437
20772135,1066,1129,4241,1098,4209,10745,237,1438
20783090,1067,1174,4236,1142,4233,10719,208,1440
20794154,1068,1157,4212,1100,4253,10828,209,1441
20805172,1069,1128,4252,1099,4234,10765,227,1442
20816172,1070,1130,4209,1100,4229,10756,217,1443
20827119,1071,1143,4250,1127,4215,10711,209,1444
20838133,1072,1099,9,1115,9,10779,209,1446
20842458,1073,1100,9,1125,9,2302,261,1446
20847458,1074,1109,8,1100,8,2284,204,1446
20852458,1075,1125,4237,1117,4246,2267,231,1446
20863460,1076,1145,4237,1127,4216,10768,208,1447
20874462,1077,1127,4260,1098,4288,10766,209,1448
20885513,1078,1137,4210,1098,4220,10815,208,1449
20896455,1079,1130,4264,1098,4208,10707,209,1450
20907478,1080,1129,4212,1098,4289,10761,236,1452
20918512,1081,1129,4237,1099,4210,10770,237,1453
20929517,1082,1099,4220,1130,4238,10716,233,1454
20940481,1083,1157,4212,1100,4255,10729,209,1455
20951502,1084,1128,4230,1099,4225,10767,227,1456
20962498,1085,1128,4220,1100,4226,10751,216,1458
20973448,1086,1145,4247,1127,4216,10715,208,1459
20984460,1087,1099,4260,1099,4262,10776,209,1460
20995485,1088,1129,4208,1118,4209,10790,208,1461
21006426,1089,1129,4243,1098,4245,10705,209,1462
21017447,1090,1130,4211,1098,4219,10758,237,1463
21028407,1091,1099,4212,1115,4234,10698,235,1465
21039375,1092,1157,4212,1100,4265,10703,209,1466
21050406,1093,1146,4229,1099,4213,10777,227,1467
21061380,1094,1128,4213,1100,4233,10731,217,1468
21072332,1095,1145,4237,1127,4212,10716,208,1469
21083331,1096,1129,4261,1098,4284,10763,209,1471
21094380,1097,1136,4214,1099,4214,10813,208,1472
21105321,1098,1129,4273,1097,4217,10706,209,1473
21116362,1099,1129,9,1115,9,10778,208,1474
21118904,1100,1129,9,1120,8,2302,213,1474
21122462,1101,1101,4258,1097,4268,2309,204,1474
21133491,1102,1131,4219,1099,4212,10766,236,1475
21144455,1103,1100,4212,1115,4235,10701,236,1476
21155423,1104,1100,4212,1101,4250,10733,209,1477
21166438,1105,1128,4244,1100,4213,10761,226,1478
21177409,1106,1128,4211,1113,4235,10728,217,1479
21188374,1107,1147,4228,1100,4228,10729,209,1481
21199354,1108,1099,4209,1099,4213,10745,208,1482
21210282,1109,1155,4246,1122,4221,10692,209,1483
21221306,1110,1131,4284,1115,4220,10788,208,1484
21232361,1111,1130,4213,1098,4212,10791,237,1485
21243318,1112,1129,4213,1115,4229,10695,236,1487
21254282,1113,1156,4212,1101,4281,10729,208,1488
21265328,1114,1139,4216,1099,4228,10791,227,1489
21276297,1115,1129,4219,1100,4229,10725,217,1490
21287252,1116,1145,4228,1127,4213,10719,208,1491
21298241,1117,1128,4288,1125,4221,10754,209,1493
21309281,1118,1098,4208,1109,4209,10804,208,1494
21320212,1119,1130,4226,1098,4261,10695,209,1495
21331233,1120,1131,4211,1098,4210,10757,237,1496
21342188,1121,1129,4212,1115,4236,10692,235,1497
21353158,1122,1156,4212,1100,4260,10734,209,1499
21364183,1123,1150,4213,1100,4227,10771,227,1500
21375158,1124,1128,4217,1104,4234,10731,217,1501
21386119,1125,1144,4229,1127,4213,10726,209,1502
21397108,1126,1099,4208,1099,4210,10754,208,1503
21408031,1127,1156,4255,1126,4236,10687,209,1505
21419081,1128,1130,4241,1098,4252,10814,208,1506
21430107,1129,1128,4212,1098,4219,10762,238,1507
21441068,1130,1100,4218,1115,4248,10699,235,1508
21452057,1131,1156,4212,1100,4255,10724,209,1509
21463077,1132,1142,4229,1100,4212,10767,227,1511
21474046,1133,1100,8,1098,8,10725,217,1512
21477463,1134,1100,9,1100,4212,2313,205,1512
21484168,1135,1099,4208,1100,4233,6462,214,1512
21495113,1136,1149,4229,1127,4213,10711,208,1513
21506108,1137,1099,4260,1099,4284,10760,209,1514
21517156,1138,1137,4221,1098,4210,10812,209,1515
21528099,1139,1127,4243,1126,8,10707,208,1517
21534952,1140,1100,9,1100,8,6592,234,1517
21537471,1141,1126,8,1108,4208,2288,204,1517
21544198,1142,1130,4248,1097,4257,6494,206,1517
21555232,1143,1101,4218,1099,4209,10772,236,1518
21566181,1144,1100,4224,1126,4241,10698,224,1519
21577178,1145,1156,4213,1100,4288,10761,208,1520
21588232,1146,1133,4212,1100,4228,10799,226,1522
21599191,1147,1100,4213,1100,4228,10716,217,1523
21610138,1148,1145,4216,1099,4213,10711,209,1524
21621089,1149,1129,4209,1098,4209,10714,208,1525
21632011,1150,1130,4269,1142,4231,10686,208,1526
