t_us, seq, ax, ay, az, gx, gy, gz, mx, my, mz, valid_mag_reading, valid, t_imu_us, t_serial_us, last_t_mag, missed
64008291,6965,0.1328,-0.4414,0.8818,36.1938,216.4917,2.7466,47.0000,25.0000,23.0000,0,1,463,1225,425,0
64013287,6966,0.1470,-0.4424,0.8838,32.4707,214.9048,6.5918,47.0000,25.0000,23.0000,0,1,463,1231,433,0
64018293,6967,0.1543,-0.4487,0.8931,27.8931,213.0127,10.7422,47.0000,25.0000,23.0000,0,1,463,1211,397,0
64023286,6968,0.1533,-0.4575,0.9146,22.3999,210.3271,15.2588,47.0000,25.0000,23.0000,0,1,463,1230,431,0
64028294,6969,0.1567,-0.4692,0.9561,16.3574,206.7871,20.3247,47.0000,25.0000,23.0000,0,1,463,1271,396,0
64033288,6970,0.1792,-0.4863,1.0166,10.4980,203.7964,25.8179,47.0000,25.0000,23.0000,0,1,463,1321,396,0
64038286,6971,0.2129,-0.5059,1.0874,5.1270,202.6977,31.6162,47.0000,25.0000,23.0000,0,1,480,1327,424,0
64043292,6972,0.2407,-0.5205,1.1621,0.2441,202.8808,37.7197,47.0000,25.0000,23.0000,0,1,464,1257,397,0
64048287,6973,0.2627,-0.5278,1.2368,-4.1504,203.2471,44.1284,47.0000,25.0000,23.0000,0,1,480,1246,396,0
64053292,6974,0.2920,-0.5317,1.3086,-7.9346,204.7729,50.2930,47.0000,25.0000,23.0000,0,1,507,1233,397,0
64058291,6975,0.3276,-0.5337,1.3745,-10.9863,208.0078,56.6406,63.0000,36.0000,-15.0000,1,1,472,1251,396,0
64063290,6976,0.3589,-0.5312,1.4282,-13.3057,211.7920,62.8662,63.0000,36.0000,-15.0000,0,1,499,1250,793,0
64068293,6977,0.3813,-0.5225,1.4663,-14.8926,215.9424,68.6646,63.0000,36.0000,-15.0000,0,1,483,1284,396,0
64073294,6978,0.3975,-0.5049,1.4878,-16.0522,219.9707,74.0356,63.0000,36.0000,-15.0000,0,1,475,1251,396,0
64078290,6979,0.4131,-0.4751,1.4946,-17.2119,223.9380,78.7964,63.0000,36.0000,-15.0000,0,1,479,1233,396,0
64083286,6980,0.4307,-0.4385,1.4858,-18.3716,227.7222,82.9468,63.0000,36.0000,-15.0000,0,1,503,1237,397,0
64088293,6981,0.4453,-0.4023,1.4590,-19.6533,230.8349,86.2427,63.0000,36.0000,-15.0000,0,1,490,1243,394,0
64093293,6982,0.4536,-0.3604,1.4131,-20.5688,232.3608,88.5620,63.0000,36.0000,-15.0000,0,1,471,1249,412,0
64098291,6983,0.4570,-0.3091,1.3569,-22.0337,232.2998,89.6606,63.0000,36.0000,-15.0000,0,1,491,1251,397,0
64103287,6984,0.4580,-0.2583,1.3003,-24.2310,230.7739,89.7217,63.0000,36.0000,-15.0000,0,1,490,1248,407,0
64108290,6985,0.4565,-0.2183,1.2490,-26.9775,227.8442,88.8672,63.0000,36.0000,-15.0000,0,1,463,1248,423,0
64113286,6986,0.4502,-0.1885,1.2095,-30.0903,223.6938,87.5244,63.0000,36.0000,-15.0000,0,1,462,1258,416,0
64118294,6987,0.4414,-0.1689,1.1875,-33.3862,218.5058,85.8765,63.0000,36.0000,-15.0000,0,1,463,1247,439,0
64123288,6988,0.4375,-0.1572,1.1846,-37.2314,213.0737,84.0454,63.0000,36.0000,-15.0000,0,1,462,1253,419,0
64128290,6989,0.4355,-0.1553,1.2041,-41.3208,207.7637,82.2143,63.0000,36.0000,-15.0000,0,1,463,1250,439,0
64133290,6990,0.4287,-0.1616,1.2451,-45.3491,202.5757,80.5054,63.0000,36.0000,-15.0000,0,1,463,1241,418,0
64138294,6991,0.4189,-0.1714,1.3076,-49.3774,197.5708,79.3457,63.0000,36.0000,-15.0000,0,1,463,1244,421,0
64143308,6992,0.4180,-0.1807,1.3887,-53.4058,193.4204,78.6133,63.0000,36.0000,-15.0000,0,1,463,1295,396,0
64148290,6993,0.4307,-0.1885,1.4810,-57.3730,191.3452,78.2471,63.0000,36.0000,-15.0000,0,1,463,1315,419,0
64153294,6994,0.4536,-0.1929,1.5684,-61.3403,191.4673,78.1250,63.0000,36.0000,-15.0000,0,1,480,1179,396,0
64158293,6995,0.4741,-0.1938,1.6367,-64.8193,193.8476,77.9419,43.0000,51.0000,-39.0000,1,1,467,1189,396,0
64163292,6996,0.4819,-0.1865,1.6787,-67.8101,197.0825,77.7588,43.0000,51.0000,-39.0000,0,1,481,1291,810,0
64168292,6997,0.4878,-0.1538,1.6909,-73.1812,203.7964,77.4536,43.0000,51.0000,-39.0000,0,1,478,1283,396,0
64173291,6998,0.4883,-0.1372,1.6704,-74.8901,207.5806,76.9043,43.0000,51.0000,-39.0000,0,1,482,1252,396,0
64178289,6999,0.4785,-0.1182,1.6382,-75.8057,209.8999,75.9277,43.0000,51.0000,-39.0000,0,1,506,1273,397,0
64183293,7000,0.4609,-0.0947,1.6064,-76.3550,210.5102,74.5850,43.0000,51.0000,-39.0000,0,1,489,1277,396,0
64188289,7001,0.4448,-0.0645,1.5928,-76.7212,209.3506,73.1201,43.0000,51.0000,-39.0000,0,1,489,1251,397,0
64193286,7002,0.4482,-0.0298,1.6050,-77.2705,207.7026,71.3501,43.0000,51.0000,-39.0000,0,1,495,1246,396,0
64198287,7003,0.4756,0.0059,1.6328,-78.0029,207.5195,68.9697,43.0000,51.0000,-39.0000,0,1,494,1244,395,0
64203287,7004,0.5107,0.0371,1.6538,-78.4302,209.1675,65.6128,43.0000,51.0000,-39.0000,0,1,474,1246,412,0
64208294,7005,0.5322,0.0610,1.6543,-78.8574,212.0361,61.5234,43.0000,51.0000,-39.0000,0,1,474,1277,398,0
64213292,7006,0.5361,0.0820,1.6333,-78.9795,214.2334,57.1899,43.0000,51.0000,-39.0000,0,1,490,1291,406,0
64218286,7007,0.5327,0.0996,1.5991,-78.7964,215.3320,52.6733,43.0000,51.0000,-39.0000,0,1,462,1261,439,0
64223289,7008,0.5303,0.1104,1.5615,-78.4302,215.3320,48.0957,43.0000,51.0000,-39.0000,0,1,463,1263,428,0
64228290,7009,0.5303,0.1152,1.5259,-77.5146,214.1113,43.5791,43.0000,51.0000,-39.0000,0,1,462,1249,438,0
64233290,7010,0.5352,0.1157,1.4961,-76.1719,212.4634,39.2456,43.0000,51.0000,-39.0000,0,1,463,1258,430,0
64238291,7011,0.5454,0.1138,1.4722,-74.6460,210.9985,34.7290,43.0000,51.0000,-39.0000,0,1,462,1249,439,0
64243288,7012,0.5576,0.1113,1.4487,-72.4487,209.5947,30.3955,43.0000,51.0000,-39.0000,0,1,463,1243,414,0
64248289,7013,0.5688,0.1094,1.4194,-70.4346,207.9468,26.3672,43.0000,51.0000,-39.0000,0,1,463,1275,422,0
64253309,7014,0.5771,0.1069,1.3809,-68.9087,205.9326,22.5220,43.0000,51.0000,-39.0000,0,1,463,1298,400,0
64258292,7015,0.5796,0.1021,1.3369,-67.6270,203.5522,18.8599,25.0000,46.0000,-41.0000,1,1,463,1300,424,0
64263289,7016,0.5815,0.0947,1.2920,-66.8335,200.3784,15.5029,25.0000,46.0000,-41.0000,0,1,480,1265,769,0
64268304,7017,0.5889,0.0864,1.2500,-66.5894,196.7773,12.6953,25.0000,46.0000,-41.0000,0,1,473,1199,397,0
64273292,7018,0.6011,0.0796,1.2114,-66.6504,192.9931,10.2539,25.0000,46.0000,-41.0000,0,1,481,1229,396,0
64278292,7019,0.6133,0.0737,1.1689,-66.9556,188.9038,7.8735,25.0000,46.0000,-41.0000,0,1,490,1243,397,0
64283294,7020,0.6240,0.0688,1.1211,-67.8101,184.2651,6.0425,25.0000,46.0000,-41.0000,0,1,478,1231,396,0
64288295,7021,0.6338,0.0645,1.0713,-68.8477,178.8940,4.5166,25.0000,46.0000,-41.0000,0,1,501,1225,397,0
64293287,7022,0.6436,0.0620,1.0234,-70.1294,172.9736,3.4790,25.0000,46.0000,-41.0000,0,1,501,1255,396,0
64298292,7023,0.6562,0.0586,0.9775,-71.6553,166.4429,2.8687,25.0000,46.0000,-41.0000,0,1,489,1231,396,0
64303292,7024,0.6733,0.0513,0.9331,-73.3032,159.7290,2.8687,25.0000,46.0000,-41.0000,0,1,488,1257,396,0
64308293,7025,0.6953,0.0332,0.8853,-74.4629,152.7710,3.9062,25.0000,46.0000,-41.0000,0,1,502,1226,394,0
64313294,7026,0.7202,-0.0015,0.8325,-74.7070,145.3857,5.9204,25.0000,46.0000,-41.0000,0,1,490,1221,395,0
64318289,7027,0.7476,-0.0449,0.7798,-73.0591,137.3291,9.1553,25.0000,46.0000,-41.0000,0,1,473,1217,398,0
64323291,7028,0.7778,-0.0830,0.7271,-70.1904,128.6011,13.6719,25.0000,46.0000,-41.0000,0,1,491,1219,414,0
64328287,7029,0.8125,-0.1123,0.6738,-66.6504,119.3237,19.1040,25.0000,46.0000,-41.0000,0,1,462,1232,424,0
64333286,7030,0.8521,-0.1274,0.6235,-61.7676,109.3750,25.1465,25.0000,46.0000,-41.0000,0,1,463,1241,436,0
64338291,7031,0.9014,-0.1235,0.5806,-56.0913,98.9380,31.3110,25.0000,46.0000,-41.0000,0,1,462,1252,440,0
64343290,7032,0.9644,-0.1001,0.5430,-50.2319,88.3179,36.5601,25.0000,46.0000,-41.0000,0,1,463,1246,412,0
64348289,7033,1.0293,-0.0576,0.5059,-44.3115,78.1250,40.8325,25.0000,46.0000,-41.0000,0,1,463,1230,438,0
64353286,7034,1.0811,-0.0044,0.4688,-38.3301,67.0776,43.9453,25.0000,46.0000,-41.0000,0,1,462,1229,418,0
64358294,7035,1.1270,0.0474,0.4390,-33.0811,54.8096,45.6543,19.0000,39.0000,-40.0000,1,1,462,1263,423,0
64363308,7036,1.1860,0.0864,0.4238,-28.5645,42.4805,46.0815,19.0000,39.0000,-40.0000,0,1,463,1219,784,0
64368288,7037,1.2554,0.1064,0.4141,-23.9868,31.4331,45.7153,19.0000,39.0000,-40.0000,0,1,463,1242,404,0
64373286,7038,1.3022,0.1108,0.3896,-19.0430,21.5454,44.7388,19.0000,39.0000,-40.0000,0,1,464,1163,397,0
64378318,7039,1.3105,0.1025,0.3486,-14.0991,10.3149,43.5791,19.0000,39.0000,-40.0000,0,1,480,1227,396,0
64383292,7040,1.2979,0.0771,0.3140,-9.3384,-2.9297,42.7856,19.0000,39.0000,-40.0000,0,1,480,1253,397,0
64388291,7041,1.2900,0.0278,0.3110,-4.0283,-17.0288,42.9077,19.0000,39.0000,-40.0000,0,1,492,1204,396,0
64393287,7042,1.2944,-0.0347,0.3442,2.3193,-30.8838,43.7012,19.0000,39.0000,-40.0000,0,1,508,1213,396,0
64398287,7043,1.3052,-0.0903,0.3989,8.9111,-43.7012,45.1050,19.0000,39.0000,-40.0000,0,1,471,1218,396,0
64403288,7044,1.3096,-0.1318,0.4624,14.3433,-54.7485,47.6074,19.0000,39.0000,-40.0000,0,1,494,1213,396,0
64408291,7045,1.3022,-0.1660,0.5312,19.1650,-65.0024,50.5371,19.0000,39.0000,-40.0000,0,1,495,1242,396,0
64413293,7046,1.2988,-0.1948,0.6094,23.7427,-75.0122,54.0161,19.0000,39.0000,-40.0000,0,1,493,1254,397,0
64418294,7047,1.3013,-0.2324,0.6943,28.4424,-83.3130,57.7393,19.0000,39.0000,-40.0000,0,1,487,1232,395,0
64423288,7048,0.8267,-0.5244,0.5347,34.3628,-90.4541,57.0068,19.0000,39.0000,-40.0000,0,1,475,1238,412,0
64428292,7049,-0.9575,-0.5903,0.3052,65.9180,-142.4561,64.4531,19.0000,39.0000,-40.0000,0,1,484,1253,397,0
64433294,7050,-2.2949,-0.3008,0.7612,38.6963,-279.6021,97.4731,19.0000,39.0000,-40.0000,0,1,490,1219,406,0
64438290,7051,-1.8530,-0.4946,1.6733,-12.5732,-243.4692,86.3647,19.0000,39.0000,-40.0000,0,1,463,1226,438,0
64443289,7052,-1.2480,-1.0044,1.9297,11.2305,-147.3999,74.8291,19.0000,39.0000,-40.0000,0,1,463,1256,413,0
64448290,7053,-0.9507,-1.1982,1.2612,36.3159,-172.6684,94.7266,19.0000,39.0000,-40.0000,0,1,462,1231,439,0
64453286,7054,-0.4648,-0.9453,0.3857,58.3496,-208.9844,101.4404,19.0000,39.0000,-40.0000,0,1,462,1243,412,0
64458287,7055,0.1221,-0.4600,-0.1797,84.4116,-223.9990,100.4639,16.0000,44.0000,-40.0000,1,1,462,1249,439,0
64463294,7056,0.4341,-0.0166,-0.3945,93.6279,-229.1260,99.4873,16.0000,44.0000,-40.0000,0,1,463,1243,791,0
64468294,7057,0.2568,0.2197,-0.3257,82.3975,-224.5483,98.7549,16.0000,44.0000,-40.0000,0,1,462,1250,418,0
64473306,7058,-0.3115,0.3252,-0.0098,60.1196,-231.8115,100.8911,16.0000,44.0000,-40.0000,0,1,463,1304,395,0
64478294,7059,-0.7568,0.4497,0.4980,34.8511,-257.5684,108.8867,16.0000,44.0000,-40.0000,0,1,463,1251,414,0
64483288,7060,-0.6763,0.6523,1.0625,13.3057,-281.1890,110.0464,16.0000,44.0000,-40.0000,0,1,480,1197,397,0
64488290,7061,-0.1919,0.9316,1.4902,1.7090,-281.7993,101.7456,16.0000,44.0000,-40.0000,0,1,479,1234,397,0
64493287,7062,0.3584,1.2026,1.6958,-4.9438,-263.9160,89.9048,16.0000,44.0000,-40.0000,0,1,481,1223,396,0
64498286,7063,0.6533,1.4092,1.7290,-8.7891,-236.0840,71.4722,16.0000,44.0000,-40.0000,0,1,471,1243,397,0
64503292,7064,0.5879,1.5942,1.6958,-7.8125,-216.6138,50.1099,16.0000,44.0000,-40.0000,0,1,497,1215,397,0
64508291,7065,0.3901,1.7471,1.7168,-11.5356,-204.8950,28.5034,16.0000,44.0000,-40.0000,0,1,491,1224,397,0
64513294,7066,0.2529,1.7612,1.8301,-21.1182,-192.3218,5.4321,16.0000,44.0000,-40.0000,0,1,497,1241,396,0
64518290,7067,0.2192,1.5713,1.9697,-28.3203,-179.2602,-15.7471,16.0000,44.0000,-40.0000,0,1,475,1227,396,0
64523286,7068,0.2598,1.1978,2.0522,-32.5317,-164.9170,-34.2407,16.0000,44.0000,-40.0000,0,1,486,1245,396,0
64528287,7069,0.3110,0.6875,2.0396,-36.9873,-149.0479,-46.7529,16.0000,44.0000,-40.0000,0,1,492,1236,394,0
64533290,7070,0.3506,0.1299,1.9351,-41.6260,-135.9863,-50.2930,16.0000,44.0000,-40.0000,0,1,480,1232,412,0
64538291,7071,0.3555,-0.4023,1.7554,-46.8140,-123.0469,-46.1426,16.0000,44.0000,-40.0000,0,1,474,1233,397,0
64543291,7072,0.3066,-0.8545,1.5420,-47.9736,-113.0981,-36.4380,16.0000,44.0000,-40.0000,0,1,490,1240,411,0
64548295,7073,0.2144,-1.1523,1.3335,-40.2832,-105.9570,-25.1465,16.0000,44.0000,-40.0000,0,1,463,1240,422,0
64553289,7074,0.1064,-1.2534,1.1528,-29.2358,-103.3325,-12.7563,16.0000,44.0000,-40.0000,0,1,463,1270,431,0
64558291,7075,0.0283,-1.1689,1.0239,-17.6392,-104.6143,-0.4272,22.0000,46.0000,-38.0000,1,1,463,1255,404,0
64563287,7076,0.0000,-0.9331,0.9619,-6.9580,-106.5063,9.3994,22.0000,46.0000,-38.0000,0,1,463,1243,808,0
64568286,7077,0.0098,-0.6162,0.9692,1.4038,-108.1543,15.5029,22.0000,46.0000,-38.0000,0,1,463,1115,401,0
64573292,7078,-0.0728,-0.5234,1.0708,7.7515,-106.5674,18.0054,22.0000,46.0000,-38.0000,0,1,462,1231,407,0
64578287,7079,0.0039,-0.6323,1.4888,27.0996,-105.3467,29.6631,22.0000,46.0000,-38.0000,0,1,463,1250,423,0
64583292,7080,0.4224,-0.5469,2.0039,67.7490,-90.1489,25.8789,22.0000,46.0000,-38.0000,0,1,463,1317,410,0
64588292,7081,0.7202,-0.3457,2.0547,80.5664,-55.7861,20.2637,22.0000,46.0000,-38.0000,0,1,480,1265,396,0
64593312,7082,0.6006,-0.2407,1.6958,80.2002,-31.3721,21.6064,22.0000,46.0000,-38.0000,0,1,463,1186,397,0
64598295,7083,0.2529,-0.1641,1.2847,91.9189,-22.7051,23.9868,22.0000,46.0000,-38.0000,0,1,480,1197,396,0
64603292,7084,-0.0166,-0.0537,1.0269,95.2759,-21.8506,23.9258,22.0000,46.0000,-38.0000,0,1,490,1260,397,0
64608291,7085,-0.1206,0.0332,0.9561,93.9331,-22.7051,22.4609,22.0000,46.0000,-38.0000,0,1,473,1278,396,0
64613290,7086,-0.0879,0.0659,1.0132,94.1772,-25.1465,22.2168,22.0000,46.0000,-38.0000,0,1,500,1252,397,0
64618287,7087,0.0215,0.0664,1.1362,92.8345,-23.4985,22.1558,22.0000,46.0000,-38.0000,0,1,485,1284,396,0
64623287,7088,0.1270,0.0757,1.2778,91.7358,-17.8833,21.4233,22.0000,46.0000,-38.0000,0,1,492,1262,396,0
64628286,7089,0.1772,0.1221,1.3813,89.8437,-10.0708,20.0806,22.0000,46.0000,-38.0000,0,1,494,1259,396,0
64633288,7090,0.1636,0.1938,1.4116,85.3271,-3.0518,18.7988,22.0000,46.0000,-38.0000,0,1,504,1282,394,0
64638292,7091,0.1016,0.2773,1.3667,78.7354,2.6245,17.2729,22.0000,46.0000,-38.0000,0,1,473,1241,412,0
64643289,7092,0.0371,0.3540,1.2964,69.8242,5.9814,15.3198,22.0000,46.0000,-38.0000,0,1,489,1261,397,0
64648294,7093,-0.0073,0.3730,1.2461,58.4106,9.2773,12.5732,22.0000,46.0000,-38.0000,0,1,490,1244,411,0
64653292,7094,-0.0308,0.2993,1.2290,47.0581,9.9487,11.1084,22.0000,46.0000,-38.0000,0,1,463,1245,421,0
64658289,7095,-0.0234,0.1895,1.2310,40.6494,8.7280,10.9863,24.0000,48.0000,-43.0000,1,1,463,1272,432,0
64663287,7096,-0.0181,0.1494,1.2139,37.5366,9.4604,9.0332,24.0000,48.0000,-43.0000,0,1,463,1243,773,0
64668290,7097,-0.0479,0.1909,1.1636,31.7383,7.4463,8.0566,24.0000,48.0000,-43.0000,0,1,463,1223,439,0
64673295,7098,-0.1045,0.2754,1.1436,23.2544,3.6621,5.9204,24.0000,48.0000,-43.0000,0,1,463,1213,423,0
64678293,7099,-0.0913,0.2808,1.1626,12.0850,-3.9062,4.0283,24.0000,48.0000,-43.0000,0,1,463,1217,404,0
64683298,7100,-0.0264,0.1587,1.1431,5.1270,-2.3804,3.2349,24.0000,48.0000,-43.0000,0,1,462,1270,423,0
64688287,7101,-0.0210,0.0381,1.0786,4.5776,-2.1973,2.8076,24.0000,48.0000,-43.0000,0,1,463,1118,412,0
64693286,7102,-0.0537,-0.0015,1.0283,4.6387,-5.6763,2.4414,24.0000,48.0000,-43.0000,0,1,480,1149,396,0
64698290,7103,-0.0620,0.0259,1.0327,3.7842,-9.2163,2.0142,24.0000,48.0000,-43.0000,0,1,474,1234,396,0
64703289,7104,-0.0391,0.0562,1.0596,2.6855,-10.1318,1.3428,24.0000,48.0000,-43.0000,0,1,480,1207,396,0
64708294,7105,-0.0244,0.0508,1.0679,1.7090,-10.4980,0.8545,24.0000,48.0000,-43.0000,0,1,490,1220,396,0
64713287,7106,-0.0259,0.0337,1.0596,1.6479,-11.5967,0.7935,24.0000,48.0000,-43.0000,0,1,485,1241,396,0
64718291,7107,-0.0200,0.0347,1.0596,1.2207,-12.8174,0.6104,24.0000,48.0000,-43.0000,0,1,473,1218,397,0
64723293,7108,0.0005,0.0381,1.0732,0.0000,-12.5122,0.4272,24.0000,48.0000,-43.0000,0,1,495,1215,396,0
64728290,7109,0.0107,0.0337,1.0806,-0.3052,-10.9863,0.2441,24.0000,48.0000,-43.0000,0,1,477,1169,396,0
64733286,7110,0.0020,0.0347,1.0703,-0.3662,-10.4370,0.1221,24.0000,48.0000,-43.0000,0,1,505,1245,397,0
64738291,7111,-0.0122,0.0386,1.0518,-1.2817,-10.5591,0.1831,24.0000,48.0000,-43.0000,0,1,499,1214,394,0
64743290,7112,-0.0190,0.0376,1.0396,-2.0142,-10.6201,0.3052,24.0000,48.0000,-43.0000,0,1,479,1220,412,0
64748293,7113,-0.0171,0.0347,1.0381,-2.7466,-10.4980,0.2441,24.0000,48.0000,-43.0000,0,1,486,1213,398,0
64753289,7114,-0.0122,0.0288,1.0420,-3.2349,-10.4370,0.1831,24.0000,48.0000,-43.0000,0,1,490,1218,411,0
64758291,7115,-0.0107,0.0195,1.0400,-3.2959,-10.0708,0.3052,21.0000,46.0000,-41.0000,1,1,462,1255,415,0
64763290,7116,-0.0166,0.0127,1.0317,-3.2349,-9.9487,0.1221,21.0000,46.0000,-41.0000,0,1,463,1209,808,0
64768288,7117,-0.0244,0.0098,1.0225,-2.7466,-10.3149,0.0610,21.0000,46.0000,-41.0000,0,1,463,1203,417,0
64773287,7118,-0.0273,0.0117,1.0161,-2.2583,-10.7422,0.0000,21.0000,46.0000,-41.0000,0,1,462,1212,437,0
64778293,7119,-0.0244,0.0156,1.0161,-2.0142,-11.1694,-0.0610,21.0000,46.0000,-41.0000,0,1,462,1202,415,0
64783287,7120,-0.0171,0.0190,1.0210,-1.9531,-11.2915,-0.1221,21.0000,46.0000,-41.0000,0,1,463,1236,425,0
64788294,7121,-0.0093,0.0186,1.0269,-1.8921,-10.9863,-0.2441,21.0000,46.0000,-41.0000,0,1,463,1132,399,0
64793292,7122,-0.0044,0.0127,1.0322,-1.6479,-10.4980,-0.3662,21.0000,46.0000,-41.0000,0,1,479,1127,424,0
64798296,7123,-0.0020,0.0127,1.0352,-1.3428,-10.0098,-0.7324,21.0000,46.0000,-41.0000,0,1,464,1161,396,0
64803289,7124,-0.0024,0.0176,1.0337,-1.3428,-9.2773,-0.8545,21.0000,46.0000,-41.0000,0,1,481,1199,396,0
64808291,7125,-0.0068,0.0205,1.0273,-1.4648,-8.7891,-0.9155,21.0000,46.0000,-41.0000,0,1,508,1229,396,0
64813289,7126,-0.0093,0.0234,1.0239,-1.7700,-8.7891,-1.0376,21.0000,46.0000,-41.0000,0,1,481,1204,397,0
64818288,7127,-0.0063,0.0210,1.0249,-2.0752,-8.3618,-1.3428,21.0000,46.0000,-41.0000,0,1,491,1195,396,0
64823289,7128,-0.0029,0.0190,1.0264,-2.1362,-7.7515,-1.5259,21.0000,46.0000,-41.0000,0,1,470,1200,396,0
64828292,7129,-0.0024,0.0186,1.0249,-2.2583,-7.5073,-1.4648,21.0000,46.0000,-41.0000,0,1,490,1200,397,0
64833294,7130,-0.0020,0.0166,1.0234,-2.2583,-7.3242,-1.4038,21.0000,46.0000,-41.0000,0,1,491,1209,396,0
64838291,7131,-0.0005,0.0137,1.0229,-1.7700,-6.5918,-1.8311,21.0000,46.0000,-41.0000,0,1,486,1208,396,0
64843287,7132,0.0024,0.0112,1.0229,-1.5869,-6.2866,-1.7090,21.0000,46.0000,-41.0000,0,1,494,1191,395,0
64848293,7133,0.0054,0.0127,1.0249,-1.1597,-5.6763,-1.7700,21.0000,46.0000,-41.0000,0,1,491,1206,412,0
64853289,7134,0.0078,0.0127,1.0269,-1.0376,-4.8828,-1.8311,21.0000,46.0000,-41.0000,0,1,488,1195,397,0
64858292,7135,0.0068,0.0112,1.0283,-0.3052,-3.9673,-1.8921,21.0000,46.0000,-41.0000,0,1,462,1194,411,0
64863290,7136,0.0044,0.0098,1.0293,0.1831,-3.6621,-2.0142,23.0000,47.0000,-41.0000,1,1,463,1196,415,0
64868293,7137,0.0073,0.0093,1.0293,0.4883,-3.1738,-1.8311,23.0000,47.0000,-41.0000,0,1,463,1193,808,0
64873287,7138,0.0098,0.0127,1.0298,1.1597,-2.1973,-1.8921,23.0000,47.0000,-41.0000,0,1,463,1219,424,0
64878293,7139,0.0059,0.0151,1.0278,1.4038,-1.3428,-2.1362,23.0000,47.0000,-41.0000,0,1,462,1181,437,0
64883294,7140,0.0059,0.0137,1.0259,1.5259,-1.0986,-2.0142,23.0000,47.0000,-41.0000,0,1,462,1123,413,0
64888287,7141,0.0103,0.0132,1.0273,1.8921,-0.3052,-1.9531,23.0000,47.0000,-41.0000,0,1,463,1231,421,0
64893287,7142,0.0107,0.0156,1.0269,2.1973,0.7324,-2.0142,23.0000,47.0000,-41.0000,0,1,463,1157,395,0
64898287,7143,0.0078,0.0176,1.0244,2.1973,1.4038,-2.1362,23.0000,47.0000,-41.0000,0,1,463,1207,424,0
64903295,7144,0.0044,0.0200,1.0210,2.5024,2.0142,-2.5024,23.0000,47.0000,-41.0000,0,1,464,1183,397,0
64908318,7145,-0.0049,0.0195,1.0151,2.9297,2.6245,-3.2959,23.0000,47.0000,-41.0000,0,1,480,1192,396,0
64913287,7146,-0.0210,0.0166,1.0063,3.4790,2.5024,-4.3335,23.0000,47.0000,-41.0000,0,1,480,1204,397,0
64918288,7147,-0.0342,0.0166,0.9990,4.2114,1.6479,-5.4321,23.0000,47.0000,-41.0000,0,1,466,1232,397,0
64923290,7148,-0.0381,0.0195,0.9985,4.6387,0.4883,-6.2256,23.0000,47.0000,-41.0000,0,1,507,1237,397,0
64928291,7149,-0.0337,0.0205,1.0010,5.0049,-0.5493,-6.8970,23.0000,47.0000,-41.0000,0,1,470,1200,397,0
64933290,7150,-0.0229,0.0176,1.0068,5.0659,-1.2207,-7.4463,23.0000,47.0000,-41.0000,0,1,473,1194,396,0
64938289,7151,-0.0132,0.0166,1.0137,5.3101,-1.6479,-7.6294,23.0000,47.0000,-41.0000,0,1,502,1203,397,0
64943292,7152,-0.0127,0.0190,1.0171,5.3711,-1.9531,-7.6904,23.0000,47.0000,-41.0000,0,1,499,1199,397,0
64948290,7153,-0.0190,0.0244,1.0166,5.0659,-3.1738,-7.5684,23.0000,47.0000,-41.0000,0,1,508,1198,395,0
64953293,7154,-0.0254,0.0283,1.0127,5.0659,-3.9673,-7.9346,23.0000,47.0000,-41.0000,0,1,480,1208,398,0
64958289,7155,-0.0317,0.0259,1.0054,4.7607,-5.0049,-7.9956,23.0000,47.0000,-41.0000,0,1,490,1203,405,0
64963290,7156,-0.0415,0.0137,0.9946,4.7607,-6.1646,-7.6294,23.0000,47.0000,-41.0000,1,1,462,1228,423,0
64968293,7157,-0.0527,-0.0073,0.9824,4.5776,-8.7891,-6.0425,23.0000,47.0000,-41.0000,0,1,463,1205,787,0
64973291,7158,-0.0518,-0.0059,0.9814,5.5542,-11.7798,-4.8218,23.0000,47.0000,-41.0000,0,1,463,1202,436,0
64978286,7159,-0.0381,0.0176,0.9941,5.9814,-13.0005,-5.2490,23.0000,47.0000,-41.0000,0,1,463,1240,413,0
64983294,7160,-0.0210,0.0181,1.0039,5.6152,-14.0381,-5.4321,23.0000,47.0000,-41.0000,0,1,463,1207,423,0
64988293,7161,-0.0059,0.0156,1.0166,6.9580,-15.6250,-4.5776,23.0000,47.0000,-41.0000,0,1,463,1206,414,0
64993292,7162,-0.0088,0.0264,1.0176,6.7139,-16.1743,-4.5776,23.0000,47.0000,-41.0000,0,1,463,1235,423,0
64998291,7163,-0.0132,0.0269,1.0166,6.6528,-17.1509,-4.5776,23.0000,47.0000,-41.0000,0,1,462,1220,399,0
65003288,7164,-0.0122,0.0239,1.0166,6.8970,-18.2495,-4.5776,23.0000,47.0000,-41.0000,0,1,480,1224,423,0
65008289,7165,-0.0098,0.0249,1.0181,6.8359,-19.1040,-4.6997,23.0000,47.0000,-41.0000,0,1,464,1156,396,0
65013320,7166,-0.0073,0.0298,1.0205,6.8970,-20.3857,-4.6387,23.0000,47.0000,-41.0000,0,1,481,1210,396,0
65018295,7167,-0.0044,0.0352,1.0244,6.4697,-21.2402,-4.8218,23.0000,47.0000,-41.0000,0,1,480,1220,397,0
65023289,7168,0.0000,0.0391,1.0293,5.9814,-22.1558,-5.0049,23.0000,47.0000,-41.0000,0,1,497,1241,396,0
